id,left,top,right,bottom,row_index,col_index,SAMPLE_1,SAMPLE_2,SAMPLE_3,SAMPLE_4,SAMPLE_5,SAMPLE_6
1,88.20323595,22.391631351,88.21323595,22.401631351,0,0,,,,,,
2,88.20323595,22.381631351,88.21323595,22.391631351,1,0,,,,,,
3,88.20323595,22.371631351,88.21323595,22.381631351,2,0,,,,,,
4,88.20323595,22.361631351,88.21323595,22.371631351,3,0,,,,,,
5,88.20323595,22.351631351,88.21323595,22.361631351,4,0,,,,,,
6,88.20323595,22.341631351,88.21323595,22.351631351,5,0,,,,,,
7,88.20323595,22.331631351,88.21323595,22.341631351,6,0,,,,,,
8,88.20323595,22.321631351,88.21323595,22.331631351,7,0,,,,,,
9,88.20323595,22.311631351,88.21323595,22.321631351,8,0,,,,,,
10,88.20323595,22.301631351,88.21323595,22.311631351,9,0,,,,,,
11,88.20323595,22.291631351,88.21323595,22.301631351,10,0,,,,,,
12,88.20323595,22.281631351,88.21323595,22.291631351,11,0,,,,,,
13,88.20323595,22.271631351,88.21323595,22.281631351,12,0,,,,,,
14,88.20323595,22.261631351,88.21323595,22.271631351,13,0,,,,,,
15,88.20323595,22.251631351,88.21323595,22.261631351,14,0,,,,,,
16,88.20323595,22.241631351,88.21323595,22.251631351,15,0,,,,,,
17,88.20323595,22.231631351,88.21323595,22.241631351,16,0,,,,,,
18,88.20323595,22.221631351,88.21323595,22.231631351,17,0,,,,,,
19,88.20323595,22.211631351,88.21323595,22.221631351,18,0,,,,,,
20,88.20323595,22.201631351,88.21323595,22.211631351,19,0,,,,,,
21,88.20323595,22.191631351,88.21323595,22.201631351,20,0,,,,,,
22,88.20323595,22.181631351,88.21323595,22.191631351,21,0,,,,,,
23,88.20323595,22.171631351,88.21323595,22.181631351,22,0,,,,,,
24,88.20323595,22.161631351,88.21323595,22.171631351,23,0,,,,,,
25,88.21323595,22.391631351,88.22323595,22.401631351,0,1,,,,,,
26,88.21323595,22.381631351,88.22323595,22.391631351,1,1,,,,,,
27,88.21323595,22.371631351,88.22323595,22.381631351,2,1,,,,,,
28,88.21323595,22.361631351,88.22323595,22.371631351,3,1,,,,,,
29,88.21323595,22.351631351,88.22323595,22.361631351,4,1,,,,,,
30,88.21323595,22.341631351,88.22323595,22.351631351,5,1,,,,,,
31,88.21323595,22.331631351,88.22323595,22.341631351,6,1,,,,,,
32,88.21323595,22.321631351,88.22323595,22.331631351,7,1,,,,,,
33,88.21323595,22.311631351,88.22323595,22.321631351,8,1,,,,,,
34,88.21323595,22.301631351,88.22323595,22.311631351,9,1,,,,,,
35,88.21323595,22.291631351,88.22323595,22.301631351,10,1,,,,,,
36,88.21323595,22.281631351,88.22323595,22.291631351,11,1,,,,,,
37,88.21323595,22.271631351,88.22323595,22.281631351,12,1,,,,,,
38,88.21323595,22.261631351,88.22323595,22.271631351,13,1,,,,,,
39,88.21323595,22.251631351,88.22323595,22.261631351,14,1,,,,,,
40,88.21323595,22.241631351,88.22323595,22.251631351,15,1,,,,,,
41,88.21323595,22.231631351,88.22323595,22.241631351,16,1,,,,,,
42,88.21323595,22.221631351,88.22323595,22.231631351,17,1,,,,,,
43,88.21323595,22.211631351,88.22323595,22.221631351,18,1,,,,,,
44,88.21323595,22.201631351,88.22323595,22.211631351,19,1,,,,,,
45,88.21323595,22.191631351,88.22323595,22.201631351,20,1,,,,,,
46,88.21323595,22.181631351,88.22323595,22.191631351,21,1,,,,,,
47,88.21323595,22.171631351,88.22323595,22.181631351,22,1,,,,,,
48,88.21323595,22.161631351,88.22323595,22.171631351,23,1,,,,,,
49,88.22323595,22.391631351,88.23323595,22.401631351,0,2,,,,,,
50,88.22323595,22.381631351,88.23323595,22.391631351,1,2,,,,,,
51,88.22323595,22.371631351,88.23323595,22.381631351,2,2,,,,,,
52,88.22323595,22.361631351,88.23323595,22.371631351,3,2,,,,,,
53,88.22323595,22.351631351,88.23323595,22.361631351,4,2,,,,,,
54,88.22323595,22.341631351,88.23323595,22.351631351,5,2,,,,,,
55,88.22323595,22.331631351,88.23323595,22.341631351,6,2,,,,,,
56,88.22323595,22.321631351,88.23323595,22.331631351,7,2,,,,,,
57,88.22323595,22.311631351,88.23323595,22.321631351,8,2,,,,,,
58,88.22323595,22.301631351,88.23323595,22.311631351,9,2,,,,,,
59,88.22323595,22.291631351,88.23323595,22.301631351,10,2,,,,,,
60,88.22323595,22.281631351,88.23323595,22.291631351,11,2,,,,,,
61,88.22323595,22.271631351,88.23323595,22.281631351,12,2,,,,,,
62,88.22323595,22.261631351,88.23323595,22.271631351,13,2,,,,,,
63,88.22323595,22.251631351,88.23323595,22.261631351,14,2,,,,,,
64,88.22323595,22.241631351,88.23323595,22.251631351,15,2,,,,,,
65,88.22323595,22.231631351,88.23323595,22.241631351,16,2,,,,,,
66,88.22323595,22.221631351,88.23323595,22.231631351,17,2,,,,,,
67,88.22323595,22.211631351,88.23323595,22.221631351,18,2,,,,,,
68,88.22323595,22.201631351,88.23323595,22.211631351,19,2,,,,,,
69,88.22323595,22.191631351,88.23323595,22.201631351,20,2,,,,,,
70,88.22323595,22.181631351,88.23323595,22.191631351,21,2,,,,,,
71,88.22323595,22.171631351,88.23323595,22.181631351,22,2,,,,,,
72,88.22323595,22.161631351,88.23323595,22.171631351,23,2,,,,,,
73,88.23323595,22.391631351,88.24323595,22.401631351,0,3,,,,,,
74,88.23323595,22.381631351,88.24323595,22.391631351,1,3,,,,,,
75,88.23323595,22.371631351,88.24323595,22.381631351,2,3,,,,,,
76,88.23323595,22.361631351,88.24323595,22.371631351,3,3,,,,,,
77,88.23323595,22.351631351,88.24323595,22.361631351,4,3,,,,,,
78,88.23323595,22.341631351,88.24323595,22.351631351,5,3,,,,,,
79,88.23323595,22.331631351,88.24323595,22.341631351,6,3,,,,,,
80,88.23323595,22.321631351,88.24323595,22.331631351,7,3,,,,,,
81,88.23323595,22.311631351,88.24323595,22.321631351,8,3,,,,,,
82,88.23323595,22.301631351,88.24323595,22.311631351,9,3,,,,,,
83,88.23323595,22.291631351,88.24323595,22.301631351,10,3,,,,,,
84,88.23323595,22.281631351,88.24323595,22.291631351,11,3,,,,,,
85,88.23323595,22.271631351,88.24323595,22.281631351,12,3,,,,,,
86,88.23323595,22.261631351,88.24323595,22.271631351,13,3,,,,,,
87,88.23323595,22.251631351,88.24323595,22.261631351,14,3,,,,,,
88,88.23323595,22.241631351,88.24323595,22.251631351,15,3,,,,,,
89,88.23323595,22.231631351,88.24323595,22.241631351,16,3,,,,,,
90,88.23323595,22.221631351,88.24323595,22.231631351,17,3,,,,,,
91,88.23323595,22.211631351,88.24323595,22.221631351,18,3,,,,,,
92,88.23323595,22.201631351,88.24323595,22.211631351,19,3,,,,,,
93,88.23323595,22.191631351,88.24323595,22.201631351,20,3,,,,,,
94,88.23323595,22.181631351,88.24323595,22.191631351,21,3,,,,,,
95,88.23323595,22.171631351,88.24323595,22.181631351,22,3,,,,,,
96,88.23323595,22.161631351,88.24323595,22.171631351,23,3,,,,,,
97,88.24323595,22.391631351,88.25323595,22.401631351,0,4,,,,,,
98,88.24323595,22.381631351,88.25323595,22.391631351,1,4,,,,,,
99,88.24323595,22.371631351,88.25323595,22.381631351,2,4,,,,,,
100,88.24323595,22.361631351,88.25323595,22.371631351,3,4,,,,,,
101,88.24323595,22.351631351,88.25323595,22.361631351,4,4,,,,,,
102,88.24323595,22.341631351,88.25323595,22.351631351,5,4,,,,,,
103,88.24323595,22.331631351,88.25323595,22.341631351,6,4,,,,,,
104,88.24323595,22.321631351,88.25323595,22.331631351,7,4,,,,,,
105,88.24323595,22.311631351,88.25323595,22.321631351,8,4,,,,,,
106,88.24323595,22.301631351,88.25323595,22.311631351,9,4,,,,,,
107,88.24323595,22.291631351,88.25323595,22.301631351,10,4,,,,,,
108,88.24323595,22.281631351,88.25323595,22.291631351,11,4,,,,,,
109,88.24323595,22.271631351,88.25323595,22.281631351,12,4,,,,,,
110,88.24323595,22.261631351,88.25323595,22.271631351,13,4,,,,,,
111,88.24323595,22.251631351,88.25323595,22.261631351,14,4,,,,,,
112,88.24323595,22.241631351,88.25323595,22.251631351,15,4,,,,,,
113,88.24323595,22.231631351,88.25323595,22.241631351,16,4,,,,,,
114,88.24323595,22.221631351,88.25323595,22.231631351,17,4,,,,,,
115,88.24323595,22.211631351,88.25323595,22.221631351,18,4,,,,,,
116,88.24323595,22.201631351,88.25323595,22.211631351,19,4,,,,,,
117,88.24323595,22.191631351,88.25323595,22.201631351,20,4,,,,,,
118,88.24323595,22.181631351,88.25323595,22.191631351,21,4,,,,,,
119,88.24323595,22.171631351,88.25323595,22.181631351,22,4,,,,,,
120,88.24323595,22.161631351,88.25323595,22.171631351,23,4,,,,,,
121,88.25323595,22.391631351,88.26323595,22.401631351,0,5,,,,,,
122,88.25323595,22.381631351,88.26323595,22.391631351,1,5,-0.261987580896546,829233.616530922,3.62044700578906,37.2678064707348,-149.497431461663,44.0325772381412
123,88.25323595,22.371631351,88.26323595,22.381631351,2,5,-0.260738181202779,829233.335223378,3.61910753591859,37.2771954481625,-149.497230175005,44.0293009958899
124,88.25323595,22.361631351,88.26323595,22.371631351,3,5,-0.242054936868912,829232.072176351,3.61782267177392,37.2874983729471,-149.489941215457,44.0182299949329
125,88.25323595,22.351631351,88.26323595,22.361631351,4,5,-0.242193646160343,829231.899382177,3.61761808349803,37.2875013385928,-149.488561942964,44.0168814441069
126,88.25323595,22.341631351,88.26323595,22.351631351,5,5,-0.23404592090383,829230.927335814,3.61627949146933,37.2976726434691,-149.483311441453,44.0078788910684
127,88.25323595,22.331631351,88.26323595,22.341631351,6,5,-0.225376422409486,829229.071629339,3.61402443786821,37.3234901252969,-149.474867537802,43.9912232418984
