id,left,top,right,bottom,row_index,col_index,SAMPLE_1,SAMPLE_2,SAMPLE_3,SAMPLE_4,SAMPLE_5,SAMPLE_6
98,87.987216094,22.812822687,87.997216094,22.822822687,1,4,,,,,,
99,87.987216094,22.802822687,87.997216094,22.812822687,2,4,,,,,,
100,87.987216094,22.792822687,87.997216094,22.802822687,3,4,,,,,,
101,87.987216094,22.782822687,87.997216094,22.792822687,4,4,,,,,,
102,87.987216094,22.772822687,87.997216094,22.782822687,5,4,,,,,,
103,87.987216094,22.762822687,87.997216094,22.772822687,6,4,,,,,,
104,87.987216094,22.752822687,87.997216094,22.762822687,7,4,,,,,,
105,87.987216094,22.742822687,87.997216094,22.752822687,8,4,,,,,,
106,87.987216094,22.732822687,87.997216094,22.742822687,9,4,,,,,,
107,87.987216094,22.722822687,87.997216094,22.732822687,10,4,,,,,,
108,87.987216094,22.712822687,87.997216094,22.722822687,11,4,,,,,,
109,87.987216094,22.702822687,87.997216094,22.712822687,12,4,,,,,,
110,87.987216094,22.692822687,87.997216094,22.702822687,13,4,,,,,,
111,87.987216094,22.682822687,87.997216094,22.692822687,14,4,,,,,,
112,87.987216094,22.672822687,87.997216094,22.682822687,15,4,,,,,,
113,87.987216094,22.662822687,87.997216094,22.672822687,16,4,,,,,,
114,87.987216094,22.652822687,87.997216094,22.662822687,17,4,,,,,,
115,87.987216094,22.642822687,87.997216094,22.652822687,18,4,,,,,,
116,87.987216094,22.632822687,87.997216094,22.642822687,19,4,,,,,,
117,87.987216094,22.622822687,87.997216094,22.632822687,20,4,,,,,,
118,87.987216094,22.612822687,87.997216094,22.622822687,21,4,,,,,,
119,87.987216094,22.602822687,87.997216094,22.612822687,22,4,,,,,,
120,87.987216094,22.592822687,87.997216094,22.602822687,23,4,,,,,,
121,87.997216094,22.822822687,88.007216094,22.832822687,0,5,,,,,,
122,87.997216094,22.812822687,88.007216094,22.822822687,1,5,-0.273087107674702,829283.01093905,3.46651077365617,37.3351137686995,-149.987380326208,44.3003994504195
123,87.997216094,22.802822687,88.007216094,22.812822687,2,5,-0.260395521823763,829282.771734237,3.46485267901303,37.3364033945711,-149.987933363259,44.2973216817773
124,87.997216094,22.792822687,88.007216094,22.802822687,3,5,-0.216874700052109,829281.94199927,3.46339028915202,37.3358259669333,-149.983802911668,44.2902093904316
125,87.997216094,22.782822687,88.007216094,22.792822687,4,5,-0.163080256186891,829280.122926698,3.46208946941305,37.3401023912136,-149.973521103618,44.2756989003537
126,87.997216094,22.772822687,88.007216094,22.782822687,5,5,-0.158676065568493,829279.846896287,3.45956985179685,37.3540388633417,-149.975322809052,44.271491527612
127,87.997216094,22.762822687,88.007216094,22.772822687,6,5,-0.151835723953289,829277.573992785,3.45834850561093,37.3769414162853,-149.966314734239,44.2525001550976
128,87.997216094,22.752822687,88.007216094,22.762822687,7,5,-0.141681840246477,829277.161679498,3.45794913945353,37.3800766007114,-149.964143037014,44.248914578788
129,87.997216094,22.742822687,88.007216094,22.752822687,8,5,-0.102836113019843,829276.253508043,3.45626176838607,37.3811808798923,-149.960681359333,44.240328856623
130,87.997216094,22.732822687,88.007216094,22.742822687,9,5,-0.0839383757194898,829274.816347427,3.4527995706321,37.3801944867363,-149.953764347485,44.2263496067761
131,87.997216094,22.722822687,88.007216094,22.732822687,10,5,-0.0850763292937022,829274.500398201,3.44880907988976,37.3770913763834,-149.955828451294,44.220973640582
132,87.997216094,22.712822687,88.007216094,22.722822687,11,5,-0.0982843595383192,829273.722763759,3.44649644456615,37.3688766016638,-149.954226153436,44.2135167476666
133,87.997216094,22.702822687,88.007216094,22.712822687,12,5,-0.116197338463106,829272.739769296,3.44598997924098,37.3581749740486,-149.950651899609,44.2053066811681
134,87.997216094,22.692822687,88.007216094,22.702822687,13,5,-0.152136979044422,829271.832820165,3.44502973957196,37.3617365793421,-149.946820836006,44.1975674818825
135,87.997216094,22.682822687,88.007216094,22.692822687,14,5,-0.188934946517185,829270.635041203,3.44345965640828,37.3716697034424,-149.940250468124,44.1878673774064
136,87.997216094,22.672822687,88.007216094,22.682822687,15,5,-0.256035786669408,829269.146825186,3.44034985515503,37.3985229493676,-149.933655517798,44.1740131390286
137,87.997216094,22.662822687,88.007216094,22.672822687,16,5,-0.262948488467647,829268.366221694,3.43988992648935,37.4062297337319,-149.929738325686,44.1679359207586
138,87.997216094,22.652822687,88.007216094,22.662822687,17,5,-0.280785548718848,829267.357972984,3.44149350493153,37.4074945110681,-149.923943264201,44.1609387536814
139,87.997216094,22.642822687,88.007216094,22.652822687,18,5,-0.292461319478171,829266.695471658,3.44000163110401,37.4181714510423,-149.92143648493,44.1547142815758
140,87.997216094,22.632822687,88.007216094,22.642822687,19,5,-0.354094167744219,829264.413133308,3.4384562570968,37.4195905714934,-149.907142105681,44.1362518349665
141,87.997216094,22.622822687,88.007216094,22.632822687,20,5,-0.362066881437116,829264.021606595,3.4348405130139,37.417713421664,-149.908908809651,44.1302099709226
142,87.997216094,22.612822687,88.007216094,22.622822687,21,5,-0.366780377716059,829263.606250121,3.42913603004116,37.4242446218827,-149.913423375455,44.1224606433718
143,87.997216094,22.602822687,88.007216094,22.612822687,22,5,-0.365313585425101,829263.384366189,3.4241783791921,37.4286803320652,-149.919488003634,44.1163988429308
144,87.997216094,22.592822687,88.007216094,22.602822687,23,5,-0.366199064035325,829261.996971674,3.42317114867263,37.4205189782418,-149.914590621456,44.1041690868461
145,88.007216094,22.822822687,88.017216094,22.832822687,0,6,,,,,,
146,88.007216094,22.812822687,88.017216094,22.822822687,1,6,-0.282272015034749,829282.869388668,3.47057577958044,37.3338746235785,-149.982316602612,44.3020329853774
147,88.007216094,22.802822687,88.017216094,22.812822687,2,6,-0.270496861851979,829282.40369675,3.47112987403158,37.3338734768575,-149.979237879279,44.2988498217613
148,88.007216094,22.792822687,88.017216094,22.802822687,3,6,-0.265148385981964,829281.613420582,3.47104106918929,37.3356891869161,-149.973751702099,44.2929664152797
149,88.007216094,22.782822687,88.017216094,22.792822687,4,6,-0.204163689856243,829279.926393633,3.46968140824994,37.3394342085858,-149.963232415522,44.2797493415603
150,88.007216094,22.772822687,88.017216094,22.782822687,5,6,-0.187275158009699,829279.670003203,3.46783354640802,37.3406687041241,-149.963685102294,44.2765813595367
151,88.007216094,22.762822687,88.017216094,22.772822687,6,6,-0.157359381203067,829277.507502357,3.46669392866889,37.3510283123378,-149.954830065611,44.2586239331098
152,88.007216094,22.752822687,88.017216094,22.762822687,7,6,-0.139916563761955,829276.985831625,3.46436706876456,37.3544823913475,-149.955168467703,44.2522559229021
153,88.007216094,22.742822687,88.017216094,22.752822687,8,6,-0.0948517566270793,829275.782536015,3.46207324766018,37.362537376297,-149.951059821436,44.24079849743
154,88.007216094,22.732822687,88.017216094,22.742822687,9,6,-0.090968830218197,829274.726611896,3.46023995720107,37.3704457165575,-149.944018557833,44.2314177075814
155,88.007216094,22.722822687,88.017216094,22.732822687,10,6,-0.0892496338099812,829274.462283615,3.45899955120395,37.3777130061679,-149.942839484564,44.2288190148629
156,88.007216094,22.712822687,88.017216094,22.722822687,11,6,-0.111073242761197,829272.994559543,3.45989821320801,37.3827960909772,-149.935235849596,44.2182856744044
157,88.007216094,22.702822687,88.017216094,22.712822687,12,6,-0.120322833671838,829272.403996248,3.46009432686226,37.3848749477827,-149.932288228403,44.2137174460781
158,88.007216094,22.692822687,88.017216094,22.702822687,13,6,-0.149137426761214,829271.636349268,3.45735457230519,37.3861096252933,-149.930644731357,44.2054894355108
159,88.007216094,22.682822687,88.017216094,22.692822687,14,6,-0.185177161835321,829270.277599963,3.45592149271762,37.3959462338011,-149.92358675298,44.1944172341402
160,88.007216094,22.672822687,88.017216094,22.682822687,15,6,-0.243188007107741,829269.008037738,3.45031178211909,37.3826725453181,-149.921464810887,44.1803476636657
161,88.007216094,22.662822687,88.017216094,22.672822687,16,6,-0.252564941815519,829267.988661406,3.44940121914425,37.3696723816247,-149.917447570311,44.1719430328966
162,88.007216094,22.652822687,88.017216094,22.662822687,17,6,-0.267922260655978,829267.085494776,3.44779631716041,37.3681194063482,-149.915516280286,44.1633578260339
163,88.007216094,22.642822687,88.017216094,22.652822687,18,6,-0.298835076461784,829266.276360277,3.44629563938836,37.3785425268052,-149.911837317544,44.155882522882
164,88.007216094,22.632822687,88.017216094,22.642822687,19,6,-0.366528973282253,829264.196130623,3.44475005675182,37.3926831908703,-149.898854960801,44.1390118521088
165,88.007216094,22.622822687,88.017216094,22.632822687,20,6,-0.369316303674527,829263.864400019,3.44350010550687,37.4007177998592,-149.897321233143,44.13578044211
166,88.007216094,22.612822687,88.017216094,22.622822687,21,6,-0.366506388077278,829263.606249744,3.44224686960311,37.4084146119497,-149.896328650913,44.1331664441908
167,88.007216094,22.602822687,88.017216094,22.612822687,22,6,-0.361521105200266,829262.926494291,3.44260284453342,37.413847965572,-149.893030173106,44.1278616057901
168,88.007216094,22.592822687,88.017216094,22.602822687,23,6,-0.370139150909048,829261.562660628,3.4416082016859,37.4285415093315,-149.888257072646,44.1159323097271
169,88.017216094,22.822822687,88.027216094,22.832822687,0,7,,,,,,
170,88.017216094,22.812822687,88.027216094,22.822822687,1,7,-0.318335091097813,829282.69117173,3.482474228029,37.3102147041326,-149.968553757981,44.3088883120695
171,88.017216094,22.802822687,88.027216094,22.812822687,2,7,-0.300754047873617,829281.749727856,3.4823651867455,37.3174843533118,-149.963047490836,44.3016400032835
172,88.017216094,22.792822687,88.027216094,22.802822687,3,7,-0.299283120079374,829280.862500796,3.48164971785714,37.3221523027901,-149.957512943709,44.2947292792804
173,88.017216094,22.782822687,88.027216094,22.792822687,4,7,-0.289695375854446,829279.793697206,3.47895000412744,37.3382962908223,-149.952363652042,44.2851734606484
174,88.017216094,22.772822687,88.027216094,22.782822687,5,7,-0.284008679177293,829278.75128668,3.47828413158771,37.3535822425024,-149.948774860865,44.2763839531286
175,88.017216094,22.762822687,88.027216094,22.772822687,6,7,-0.243957884869736,829277.380004826,3.47593864875655,37.3550458170992,-149.943161861248,44.2643480760469
176,88.017216094,22.752822687,88.027216094,22.762822687,7,7,-0.169717989362349,829276.435401974,3.47515631908977,37.3560777095376,-149.938538853009,44.2562335785788
177,88.017216094,22.742822687,88.027216094,22.752822687,8,7,-0.129503834727051,829275.407237543,3.47446226470768,37.3494037914837,-149.931562954643,44.2475929291992
178,88.017216094,22.732822687,88.027216094,22.742822687,9,7,-0.106776903216912,829274.305531029,3.47294718806643,37.3530986223173,-149.925231721648,44.2383126654712
179,88.017216094,22.722822687,88.027216094,22.732822687,10,7,-0.09757617010811,829273.50352951,3.47274398700007,37.3604510236635,-149.921280900935,44.2322619845569
180,88.017216094,22.712822687,88.027216094,22.722822687,11,7,-0.109215724603182,829272.340230201,3.47343594876664,37.3633794766424,-149.914553820696,44.2237773794647
181,88.017216094,22.702822687,88.027216094,22.712822687,12,7,-0.110651908888913,829272.301693558,3.47347870600922,37.3633719972809,-149.914281373015,44.2234900584545
182,88.017216094,22.692822687,88.027216094,22.702822687,13,7,-0.156874498813664,829271.092834911,3.47230031412571,37.3659148863863,-149.908404663331,44.2127321470715
183,88.017216094,22.682822687,88.027216094,22.692822687,14,7,-0.168731727778311,829269.743659471,3.47019769868252,37.3662190232465,-149.902942722496,44.2008958371771
184,88.017216094,22.672822687,88.027216094,22.682822687,15,7,-0.214183779503498,829267.961582044,3.46903590221446,37.3701893483924,-149.895068538559,44.1859652031276
185,88.017216094,22.662822687,88.027216094,22.672822687,16,7,-0.233276653670198,829267.230725289,3.46785532886688,37.3709302640255,-149.892454876785,44.1798606076564
186,88.017216094,22.652822687,88.027216094,22.662822687,17,7,-0.237799725846926,829267.00430598,3.46611633592469,37.3740345775417,-149.89306367999,44.176847030746
187,88.017216094,22.642822687,88.027216094,22.652822687,18,7,-0.306839326407581,829265.288428871,3.46463782150049,37.3890784172013,-149.883848726238,44.1623655583291
188,88.017216094,22.632822687,88.027216094,22.642822687,19,7,-0.35892727352091,829264.066767082,3.46235870857295,37.4007627688762,-149.876859894188,44.1514307072192
189,88.017216094,22.622822687,88.027216094,22.632822687,20,7,-0.360036320068707,829263.813687427,3.46212861867145,37.4007632578632,-149.874839631578,44.1495959744691
190,88.017216094,22.612822687,88.027216094,22.622822687,21,7,-0.375121899659078,829263.165880796,3.46098482157344,37.4097947197063,-149.872883867235,44.1435407022985
191,88.017216094,22.602822687,88.027216094,22.612822687,22,7,-0.387089053050918,829261.98744075,3.4609763888374,37.4109630274337,-149.868160991192,44.1339364827428
192,88.017216094,22.592822687,88.027216094,22.602822687,23,7,-0.387902875533656,829261.15392046,3.45920388056573,37.4257677938268,-149.864649539341,44.1262378380617
193,88.027216094,22.822822687,88.037216094,22.832822687,0,8,,,,,,
194,88.027216094,22.812822687,88.037216094,22.822822687,1,8,-0.318654987680249,829282.691171612,3.48343517275579,37.3040673148519,-149.967654065252,44.3094634429398
195,88.027216094,22.802822687,88.037216094,22.812822687,2,8,-0.300573081157736,829281.420265242,3.4844241866286,37.3037064971222,-149.958912811491,44.3004016684093
196,88.027216094,22.792822687,88.037216094,22.802822687,3,8,-0.301302471127274,829280.667061962,3.48435519205548,37.3037319381165,-149.953370846122,44.294968207612
197,88.027216094,22.782822687,88.037216094,22.792822687,4,8,-0.298780328573687,829279.516903587,3.48449180547938,37.3037265072643,-149.945473755933,44.2867526244648
198,88.027216094,22.772822687,88.037216094,22.782822687,5,8,-0.293819425924337,829278.537199161,3.4858200026819,37.304658145013,-149.939624279342,44.2798059669263
199,88.027216094,22.762822687,88.037216094,22.772822687,6,8,-0.278163262399384,829277.238207943,3.48317653283962,37.3283686000261,-149.934303570944,44.2682482055561
200,88.027216094,22.752822687,88.037216094,22.762822687,7,8,-0.235881018245668,829276.277675234,3.48321428727676,37.3355832914655,-149.928484906036,44.2606705474364
201,88.027216094,22.742822687,88.037216094,22.752822687,8,8,-0.206369133017038,829275.287626428,3.48115617874199,37.3504444665448,-149.923393660238,44.2514024204693
202,88.027216094,22.732822687,88.037216094,22.742822687,9,8,-0.201300480987037,829274.048833145,3.47975044554329,37.3570409278253,-149.916932705889,44.2409619436502
203,88.027216094,22.722822687,88.037216094,22.732822687,10,8,-0.198053596255502,829273.049725419,3.47940754366609,37.3533509984149,-149.912153036496,44.2333078273665
204,88.027216094,22.712822687,88.037216094,22.722822687,11,8,-0.183679759501988,829272.318750014,3.47810857965156,37.3533984832351,-149.909444226743,44.2268170939468
205,88.027216094,22.702822687,88.037216094,22.712822687,12,8,-0.160107984784535,829272.15887607,3.47633276474424,37.3544513484109,-149.910231726515,44.2242935205923
206,88.027216094,22.692822687,88.037216094,22.702822687,13,8,-0.177095057825919,829270.860979542,3.47388691388764,37.3628209228019,-149.904982304063,44.2120109181062
207,88.027216094,22.682822687,88.037216094,22.692822687,14,8,-0.171547261940792,829269.640119262,3.47183807300105,37.3760622416111,-149.900411516178,44.2012074933937
208,88.027216094,22.672822687,88.037216094,22.682822687,15,8,-0.209047484513446,829267.734150968,3.47235701406938,37.3818242087583,-149.890379787264,44.1863499474107
209,88.027216094,22.662822687,88.037216094,22.672822687,16,8,-0.228168852190502,829267.036495808,3.47311998212293,37.3818023203006,-149.886031300493,44.181697361999
210,88.027216094,22.652822687,88.037216094,22.662822687,17,8,-0.231279530549511,829266.977684054,3.47281280701385,37.3822027644869,-149.886075818196,44.1809300238907
211,88.027216094,22.642822687,88.037216094,22.652822687,18,8,-0.329227587829285,829264.905857415,3.47160413545866,37.3854184112909,-149.874177932958,44.1639062276681
212,88.027216094,22.632822687,88.037216094,22.642822687,19,8,-0.365848174892383,829264.062499955,3.46776742719758,37.3941602084776,-149.87146440927,44.1548300591111
213,88.027216094,22.622822687,88.037216094,22.632822687,20,8,-0.367040315811177,829263.76344424,3.46661314456409,37.3876653877165,-149.870127567061,44.1520307337215
214,88.027216094,22.612822687,88.037216094,22.622822687,21,8,-0.378010739266014,829262.727178823,3.46426839223412,37.3979008450389,-149.867737460891,44.1420455859624
215,88.027216094,22.602822687,88.037216094,22.612822687,22,8,-0.391674811294312,829261.987440541,3.46369431777963,37.4048160166711,-149.865369848449,44.1357353181757
216,88.027216094,22.592822687,88.037216094,22.602822687,23,8,-0.390345378631914,829260.934669434,3.46321928288817,37.4115092178636,-149.85859762821,44.1274454778881
217,88.037216094,22.822822687,88.047216094,22.832822687,0,9,,,,,,
218,88.037216094,22.812822687,88.047216094,22.822822687,1,9,-0.309964448927291,829282.400930901,3.49254959540034,37.3332187890701,-149.955862926359,44.313828009066
219,88.037216094,22.802822687,88.047216094,22.812822687,2,9,-0.30539862696259,829281.169645925,3.48924939083181,37.3235262557961,-149.951823278232,44.3018123761576
220,88.037216094,22.792822687,88.047216094,22.802822687,3,9,-0.302692449300953,829280.466996719,3.48666380661165,37.3186797081568,-149.949522845656,44.2950310668379
221,88.037216094,22.782822687,88.047216094,22.792822687,4,9,-0.299384486889713,829279.430800586,3.48582533290495,37.3124181138968,-149.943539535967,44.2869637654407
222,88.037216094,22.772822687,88.047216094,22.782822687,5,9,-0.292281074624071,829278.122923326,3.48701485956462,37.3060025751303,-149.936712897703,44.2772893136919
223,88.037216094,22.762822687,88.047216094,22.772822687,6,9,-0.269166369275318,829276.962923098,3.48713251556343,37.3036918020348,-149.928514465398,44.2686995210728
224,88.037216094,22.752822687,88.047216094,22.762822687,7,9,-0.231051073480082,829276.0247922,3.48802789339441,37.3036752214707,-149.921843689117,44.2617559518348
225,88.037216094,22.742822687,88.047216094,22.752822687,8,9,-0.212207039308293,829275.219508804,3.4878173474752,37.3050441361961,-149.915687933343,44.2553252760377
226,88.037216094,22.732822687,88.047216094,22.742822687,9,9,-0.216851601710583,829273.866513177,3.48755948942185,37.3119951151416,-149.907675435095,44.2451062295173
227,88.037216094,22.722822687,88.047216094,22.732822687,10,9,-0.229914240322751,829272.687397703,3.48672228739756,37.3255992083354,-149.902331271387,44.2356611493008
228,88.037216094,22.712822687,88.047216094,22.722822687,11,9,-0.231421009503459,829272.318749933,3.48537251618225,37.3345938898965,-149.901432872986,44.2319049034897
229,88.037216094,22.702822687,88.047216094,22.712822687,12,9,-0.240928015567683,829271.955241422,3.48318210545236,37.3508706768065,-149.901361172158,44.2274976399408
230,88.037216094,22.692822687,88.047216094,22.702822687,13,9,-0.258915663770188,829270.431440192,3.48225861192949,37.3606773641495,-149.892093809666,44.2148942549335
231,88.037216094,22.682822687,88.047216094,22.692822687,14,9,-0.258189984258738,829269.566659803,3.48190178313162,37.3622662968523,-149.886430549767,44.208718870626
232,88.037216094,22.672822687,88.047216094,22.682822687,15,9,-0.242086362884627,829267.381438414,3.47898422936814,37.372191374384,-149.879702435714,44.1891149404866
233,88.037216094,22.662822687,88.047216094,22.672822687,16,9,-0.248665778681626,829266.887354023,3.47592828710162,37.3800412789816,-149.88114555239,44.1827467402287
234,88.037216094,22.652822687,88.047216094,22.662822687,17,9,-0.257257432070337,829266.522597737,3.47446775413584,37.3782440406816,-149.881421116766,44.1785455450146
235,88.037216094,22.642822687,88.047216094,22.652822687,18,9,-0.318390056204436,829264.734288575,3.47444951833573,37.381747431044,-149.869295282088,44.1647581860987
236,88.037216094,22.632822687,88.047216094,22.642822687,19,9,-0.332419956475675,829264.062499874,3.47393035888672,37.3818308353424,-149.863922119141,44.1595676422119
237,88.037216094,22.622822687,88.047216094,22.632822687,20,9,-0.336545619100609,829263.612989599,3.47393355247545,37.3818294475404,-149.86065910906,44.1563837384486
238,88.037216094,22.612822687,88.047216094,22.622822687,21,9,-0.33283050420424,829262.421071641,3.4753552599462,37.3821903016176,-149.853219306341,44.1478982551577
239,88.037216094,22.602822687,88.047216094,22.612822687,22,9,-0.359581130943499,829261.778180996,3.47477553433872,37.3858414481848,-149.851699702214,44.142104860629
240,88.037216094,22.592822687,88.047216094,22.602822687,23,9,-0.376018607530358,829260.740231131,3.4722276682287,37.389765922849,-149.847273329506,44.1322004294562
241,88.047216094,22.822822687,88.057216094,22.832822687,0,10,,,,,,
242,88.047216094,22.812822687,88.057216094,22.822822687,1,10,-0.326913603406378,829282.009486269,3.51244073884027,37.3663505957331,-149.92945149552,44.3264652872641
243,88.047216094,22.802822687,88.057216094,22.812822687,2,10,-0.339043704649287,829281.038214349,3.50954247935039,37.3713315935162,-149.926436026126,44.3168868382085
244,88.047216094,22.792822687,88.057216094,22.802822687,3,10,-0.337774387233249,829280.307172476,3.50611858474011,37.3611668195248,-149.925268215788,44.3089997039566
245,88.047216094,22.782822687,88.057216094,22.792822687,4,10,-0.317322629806921,829278.820218751,3.50134216829669,37.3585692101244,-149.922842430031,44.293899768841
