id,left,top,right,bottom,row_index,col_index,SAMPLE_1,SAMPLE_2,SAMPLE_3,SAMPLE_4,SAMPLE_5,SAMPLE_6
61,87.967216094,22.487227019,87.977216094,22.497227019,12,2,,,,,,
62,87.967216094,22.477227019,87.977216094,22.487227019,13,2,,,,,,
63,87.967216094,22.467227019,87.977216094,22.477227019,14,2,,,,,,
64,87.967216094,22.457227019,87.977216094,22.467227019,15,2,,,,,,
65,87.967216094,22.447227019,87.977216094,22.457227019,16,2,,,,,,
66,87.967216094,22.437227019,87.977216094,22.447227019,17,2,,,,,,
67,87.967216094,22.427227019,87.977216094,22.437227019,18,2,,,,,,
68,87.967216094,22.417227019,87.977216094,22.427227019,19,2,,,,,,
69,87.967216094,22.407227019,87.977216094,22.417227019,20,2,,,,,,
70,87.967216094,22.397227019,87.977216094,22.407227019,21,2,,,,,,
71,87.967216094,22.387227019,87.977216094,22.397227019,22,2,,,,,,
72,87.967216094,22.377227019,87.977216094,22.387227019,23,2,,,,,,
73,87.977216094,22.607227019,87.987216094,22.617227019,0,3,,,,,,
74,87.977216094,22.597227019,87.987216094,22.607227019,1,3,,,,,,
75,87.977216094,22.587227019,87.987216094,22.597227019,2,3,,,,,,
76,87.977216094,22.577227019,87.987216094,22.587227019,3,3,,,,,,
77,87.977216094,22.567227019,87.987216094,22.577227019,4,3,,,,,,
78,87.977216094,22.557227019,87.987216094,22.567227019,5,3,,,,,,
79,87.977216094,22.547227019,87.987216094,22.557227019,6,3,,,,,,
80,87.977216094,22.537227019,87.987216094,22.547227019,7,3,,,,,,
81,87.977216094,22.527227019,87.987216094,22.537227019,8,3,,,,,,
82,87.977216094,22.517227019,87.987216094,22.527227019,9,3,,,,,,
83,87.977216094,22.507227019,87.987216094,22.517227019,10,3,,,,,,
84,87.977216094,22.497227019,87.987216094,22.507227019,11,3,,,,,,
85,87.977216094,22.487227019,87.987216094,22.497227019,12,3,,,,,,
86,87.977216094,22.477227019,87.987216094,22.487227019,13,3,,,,,,
87,87.977216094,22.467227019,87.987216094,22.477227019,14,3,,,,,,
88,87.977216094,22.457227019,87.987216094,22.467227019,15,3,,,,,,
89,87.977216094,22.447227019,87.987216094,22.457227019,16,3,,,,,,
90,87.977216094,22.437227019,87.987216094,22.447227019,17,3,,,,,,
91,87.977216094,22.427227019,87.987216094,22.437227019,18,3,,,,,,
92,87.977216094,22.417227019,87.987216094,22.427227019,19,3,,,,,,
93,87.977216094,22.407227019,87.987216094,22.417227019,20,3,,,,,,
94,87.977216094,22.397227019,87.987216094,22.407227019,21,3,,,,,,
95,87.977216094,22.387227019,87.987216094,22.397227019,22,3,,,,,,
96,87.977216094,22.377227019,87.987216094,22.387227019,23,3,,,,,,
97,87.987216094,22.607227019,87.997216094,22.617227019,0,4,,,,,,
98,87.987216094,22.597227019,87.997216094,22.607227019,1,4,,,,,,
99,87.987216094,22.587227019,87.997216094,22.597227019,2,4,,,,,,
100,87.987216094,22.577227019,87.997216094,22.587227019,3,4,,,,,,
101,87.987216094,22.567227019,87.997216094,22.577227019,4,4,,,,,,
102,87.987216094,22.557227019,87.997216094,22.567227019,5,4,,,,,,
103,87.987216094,22.547227019,87.997216094,22.557227019,6,4,,,,,,
104,87.987216094,22.537227019,87.997216094,22.547227019,7,4,,,,,,
105,87.987216094,22.527227019,87.997216094,22.537227019,8,4,,,,,,
106,87.987216094,22.517227019,87.997216094,22.527227019,9,4,,,,,,
107,87.987216094,22.507227019,87.997216094,22.517227019,10,4,,,,,,
108,87.987216094,22.497227019,87.997216094,22.507227019,11,4,,,,,,
109,87.987216094,22.487227019,87.997216094,22.497227019,12,4,,,,,,
110,87.987216094,22.477227019,87.997216094,22.487227019,13,4,,,,,,
111,87.987216094,22.467227019,87.997216094,22.477227019,14,4,,,,,,
112,87.987216094,22.457227019,87.997216094,22.467227019,15,4,,,,,,
113,87.987216094,22.447227019,87.997216094,22.457227019,16,4,,,,,,
114,87.987216094,22.437227019,87.997216094,22.447227019,17,4,,,,,,
115,87.987216094,22.427227019,87.997216094,22.437227019,18,4,,,,,,
116,87.987216094,22.417227019,87.997216094,22.427227019,19,4,,,,,,
117,87.987216094,22.407227019,87.997216094,22.417227019,20,4,,,,,,
118,87.987216094,22.397227019,87.997216094,22.407227019,21,4,,,,,,
119,87.987216094,22.387227019,87.997216094,22.397227019,22,4,,,,,,
120,87.987216094,22.377227019,87.997216094,22.387227019,23,4,,,,,,
121,87.997216094,22.607227019,88.007216094,22.617227019,0,5,,,,,,
122,87.997216094,22.597227019,88.007216094,22.607227019,1,5,-0.366199064035325,829261.996971674,3.42317114867263,37.4205189782418,-149.914590621456,44.1041690868461
123,87.997216094,22.587227019,88.007216094,22.597227019,2,5,-0.378406486729517,829261.153837313,3.42434902189823,37.4205123515752,-149.90891687958,44.0981929456296
124,87.997216094,22.577227019,88.007216094,22.587227019,3,5,-0.380729261244369,829259.60885818,3.42273948487983,37.4159799648115,-149.899134511717,44.0853398105871
125,87.997216094,22.567227019,88.007216094,22.577227019,4,5,-0.383008493386374,829258.744824688,3.42154987756927,37.421320845434,-149.895319272517,44.0769984293789
126,87.997216094,22.557227019,88.007216094,22.567227019,5,5,-0.385919362955265,829258.462500279,3.41908192816492,37.4224794586285,-149.896767893067,44.0728820668811
127,87.997216094,22.547227019,88.007216094,22.557227019,6,5,-0.391526329743381,829256.879972751,3.41873581267384,37.4134466846817,-149.890632909084,44.0596377760317
128,87.997216094,22.537227019,88.007216094,22.547227019,7,5,-0.395931502009199,829255.439346006,3.41790486795861,37.4079520300757,-149.880969160161,44.048124724897
129,87.997216094,22.527227019,88.007216094,22.537227019,8,5,-0.392805686117798,829254.377654468,3.41713562010364,37.4124630968567,-149.873824650437,44.0390168277182
130,87.997216094,22.517227019,88.007216094,22.527227019,9,5,-0.373471626477637,829253.393034923,3.41679120270807,37.4201870929311,-149.867839892839,44.031176434915
131,87.997216094,22.507227019,88.007216094,22.517227019,10,5,-0.365062557505867,829253.324999999,3.41530328297233,37.4314314003847,-149.869250741549,44.0295978879325
132,87.997216094,22.497227019,88.007216094,22.507227019,11,5,-0.360024927671378,829253.020479764,3.41154398159949,37.4592057262626,-149.87241941314,44.0240597747176
133,87.997216094,22.487227019,88.007216094,22.497227019,12,5,-0.361322576216173,829251.677267818,3.40916241169047,37.4854466939778,-149.868552215104,44.0109372487789
134,87.997216094,22.477227019,88.007216094,22.487227019,13,5,-0.356881871829784,829249.930671943,3.40725318450234,37.5023921891798,-149.859194150189,43.9959583783237
135,87.997216094,22.467227019,88.007216094,22.477227019,14,5,-0.335173584849608,829248.749845458,3.40493870172502,37.5206844182679,-149.853633848888,43.9852362836141
136,87.997216094,22.457227019,88.007216094,22.467227019,15,5,-0.324402374774198,829248.212500032,3.40463638305664,37.5240491867065,-149.850161743164,43.9808963775635
137,87.997216094,22.447227019,88.007216094,22.457227019,16,5,-0.325129064507944,829247.97608619,3.40451048315532,37.5240428769643,-149.848439071221,43.9791771487828
138,87.997216094,22.437227019,88.007216094,22.447227019,17,5,-0.332538870514225,829246.26703381,3.40543338321205,37.5240123542492,-149.836897064316,43.9668797161853
139,87.997216094,22.427227019,88.007216094,22.437227019,18,5,-0.337596436315003,829244.850103849,3.40676380728335,37.5221980137047,-149.827305580432,43.9564216655309
140,87.997216094,22.417227019,88.007216094,22.427227019,19,5,-0.346989566670721,829243.840955963,3.40656971870001,37.5159463349109,-149.820351509167,43.9479196358145
141,87.997216094,22.407227019,88.007216094,22.417227019,20,5,-0.335854392462147,829243.127784504,3.40709962643654,37.5159711682231,-149.814972284261,43.9425736487452
142,87.997216094,22.397227019,88.007216094,22.407227019,21,5,-0.332928172651794,829243.106250032,3.40540769643573,37.5045004668275,-149.816725996574,43.9411899917361
143,87.997216094,22.387227019,88.007216094,22.397227019,22,5,-0.324394406426231,829242.780240134,3.40238969247498,37.4862223835441,-149.817825407891,43.936613393372
144,87.997216094,22.377227019,88.007216094,22.387227019,23,5,-0.311651431584914,829241.153617158,3.4005582779151,37.4669447987006,-149.810003688166,43.9226346668333
145,88.007216094,22.607227019,88.017216094,22.617227019,0,6,,,,,,
146,88.007216094,22.597227019,88.017216094,22.607227019,1,6,-0.370139150909048,829261.562660628,3.4416082016859,37.4285415093315,-149.888257072646,44.1159323097271
147,88.007216094,22.587227019,88.017216094,22.597227019,2,6,-0.373535259440178,829260.985739078,3.43877371034635,37.4479235127073,-149.889234252697,44.1087027703428
148,88.007216094,22.577227019,88.017216094,22.587227019,3,6,-0.371314556502493,829259.243442546,3.43430822495357,37.4606705571637,-149.882510409303,44.0914067719972
149,88.007216094,22.567227019,88.017216094,22.577227019,4,6,-0.373411565866569,829258.716756176,3.43082568179554,37.4569039957292,-149.882691332684,44.0845897250335
150,88.007216094,22.557227019,88.017216094,22.567227019,5,6,-0.376597996859319,829258.364231402,3.4285791029194,37.4441396232738,-149.882738610177,44.0804169794524
151,88.007216094,22.547227019,88.017216094,22.557227019,6,6,-0.395013272643894,829256.385312827,3.42504789739254,37.4278673135119,-149.879550411599,44.0609438915237
152,88.007216094,22.537227019,88.017216094,22.547227019,7,6,-0.400789865431776,829255.115782856,3.42402872794302,37.4227530805396,-149.870541976671,44.0505508256443
153,88.007216094,22.527227019,88.017216094,22.537227019,8,6,-0.398843748386976,829254.067943636,3.4224043341397,37.4251909809687,-149.865723853623,44.0404349209403
154,88.007216094,22.517227019,88.017216094,22.527227019,9,6,-0.386239580642899,829253.325000126,3.42212659693531,37.4286045970586,-149.861872734337,44.0343507460781
155,88.007216094,22.507227019,88.017216094,22.517227019,10,6,-0.385942946741874,829253.32499983,3.42124802800752,37.421952377832,-149.862789962053,44.0337600714053
156,88.007216094,22.497227019,88.017216094,22.507227019,11,6,-0.386890736083847,829252.571617245,3.42128179674088,37.4178974818765,-149.859285581333,44.0273956268986
157,88.007216094,22.487227019,88.017216094,22.497227019,12,6,-0.381838141537796,829251.17422784,3.42104801749278,37.4188528380351,-149.851849111212,44.0159037442546
158,88.007216094,22.477227019,88.017216094,22.487227019,13,6,-0.368739494561958,829249.725539196,3.41965360591871,37.4226703259552,-149.842728250351,44.003927828946
159,88.007216094,22.467227019,88.017216094,22.477227019,14,6,-0.343661440386281,829248.49813149,3.41900625654577,37.4304378389382,-149.835473835278,43.993927159915
160,88.007216094,22.457227019,88.017216094,22.467227019,15,6,-0.32744265838374,829248.212500139,3.40978367177461,37.4900150013961,-149.84419216083,43.984696830527
161,88.007216094,22.447227019,88.017216094,22.457227019,16,6,-0.328898360953594,829247.64970986,3.40855954319953,37.4990067403295,-149.842126029998,43.9795594532881
162,88.007216094,22.437227019,88.017216094,22.447227019,17,6,-0.335849477767995,829245.722505559,3.4071298185464,37.5172361027449,-149.832337345365,43.9634859111027
163,88.007216094,22.427227019,88.017216094,22.437227019,18,6,-0.339682830719962,829244.480978072,3.4074899516906,37.5233661065993,-149.824238273334,43.9538549613334
164,88.007216094,22.417227019,88.017216094,22.427227019,19,6,-0.341761382776355,829243.624461867,3.40800399376665,37.5240421842625,-149.817542727204,43.947089923227
165,88.007216094,22.407227019,88.017216094,22.417227019,20,6,-0.335293075442455,829243.10625001,3.40829315185547,37.5240624427795,-149.813597106934,43.943212890625
166,88.007216094,22.397227019,88.017216094,22.407227019,21,6,-0.335293075442263,829243.106249955,3.40829315185547,37.5240624427795,-149.813597106934,43.943212890625
167,88.007216094,22.387227019,88.017216094,22.397227019,22,6,-0.333709742038636,829242.410588083,3.40879412180129,37.5240804685976,-149.809045091645,43.9382429849676
168,88.007216094,22.377227019,88.017216094,22.387227019,23,6,-0.327304401005809,829240.535280633,3.41022588336772,37.5238665307347,-149.79625185835,43.9245181245939
169,88.017216094,22.607227019,88.027216094,22.617227019,0,7,,,,,,
170,88.017216094,22.597227019,88.027216094,22.607227019,1,7,-0.387902875533656,829261.15392046,3.45920388056573,37.4257677938268,-149.864649539341,44.1262378380617
171,88.017216094,22.587227019,88.027216094,22.597227019,2,7,-0.386155435110908,829260.341881528,3.45559196572546,37.4300460125665,-149.863594947505,44.1168385539785
172,88.017216094,22.577227019,88.027216094,22.587227019,3,7,-0.380670068660382,829258.962339051,3.45111007273773,37.4332681536005,-149.857923065135,44.1029759283704
173,88.017216094,22.567227019,88.027216094,22.577227019,4,7,-0.377761780841837,829258.616284199,3.4487301055076,37.4219174330441,-149.857791380574,44.0988879320201
174,88.017216094,22.557227019,88.027216094,22.567227019,5,7,-0.378624366466641,829257.74447381,3.44753690461466,37.4177138290474,-149.855160133333,44.0912031455732
175,88.017216094,22.547227019,88.027216094,22.557227019,6,7,-0.394778991334517,829255.981420082,3.44824755279462,37.412063111397,-149.844566617244,44.0773477185774
176,88.017216094,22.537227019,88.027216094,22.547227019,7,7,-0.402622163174854,829254.723737945,3.4464022812559,37.4205963678487,-149.837530060036,44.0659805069865
177,88.017216094,22.527227019,88.027216094,22.537227019,8,7,-0.391013874494713,829253.514638849,3.44428425273464,37.4359813129199,-149.833226854298,44.0543239179161
178,88.017216094,22.517227019,88.027216094,22.527227019,9,7,-0.389197935844161,829253.324999895,3.44076402874644,37.4550160373671,-149.836704488495,44.0499497730833
179,88.017216094,22.507227019,88.027216094,22.517227019,10,7,-0.390657586159314,829252.792566975,3.4399962203188,37.4656564720337,-149.835480916826,44.0447926512127
180,88.017216094,22.497227019,88.027216094,22.507227019,11,7,-0.387636169381406,829251.788590955,3.44080762041208,37.4729532566256,-149.830338943641,44.0371108133466
181,88.017216094,22.487227019,88.027216094,22.497227019,12,7,-0.37809020674445,829250.692986724,3.43988812569582,37.4792660659681,-149.82448025221,44.0274643249526
182,88.017216094,22.477227019,88.027216094,22.487227019,13,7,-0.362815827234418,829248.984150619,3.43764942736781,37.4779001945779,-149.816238935273,44.0123367722406
183,88.017216094,22.467227019,88.027216094,22.477227019,14,7,-0.3560515586608,829248.36347144,3.43412268257998,37.4718335548775,-149.816688544217,44.0044813057402
184,88.017216094,22.457227019,88.027216094,22.467227019,15,7,-0.355348104106567,829248.056107138,3.42888611391787,37.4530065101048,-149.821024378251,43.9979491518199
185,88.017216094,22.447227019,88.027216094,22.457227019,16,7,-0.357137974048455,829246.569855423,3.42749977386173,37.4504972309654,-149.814547650263,43.9851427378193
186,88.017216094,22.437227019,88.027216094,22.447227019,17,7,-0.35761909463273,829244.97171886,3.42561847497961,37.4464687612467,-149.806382051977,43.9711986903952
187,88.017216094,22.427227019,88.027216094,22.437227019,18,7,-0.357625395480727,829243.947643084,3.42486427965464,37.4528198718773,-149.799688695622,43.9626363319491
188,88.017216094,22.417227019,88.027216094,22.427227019,19,7,-0.34283721852333,829243.254173185,3.42454544603934,37.4476329311707,-149.795536780507,43.9565892729576
189,88.017216094,22.407227019,88.027216094,22.417227019,20,7,-0.34342102192254,829243.10624999,3.42295310813094,37.4443157012942,-149.795952690446,43.9543985296902
190,88.017216094,22.397227019,88.027216094,22.407227019,21,7,-0.33944006105905,829242.805109921,3.42107278362452,37.4473240351991,-149.79735687002,43.9503839219703
191,88.017216094,22.387227019,88.027216094,22.397227019,22,7,-0.332613077638155,829241.213208605,3.41931458693098,37.4651606815744,-149.790975760668,43.9361223345092
192,88.017216094,22.377227019,88.027216094,22.387227019,23,7,-0.332053412962391,829239.788579116,3.41587466387032,37.4900410423046,-149.785294836461,43.9223552996616
193,88.027216094,22.607227019,88.037216094,22.617227019,0,8,,,,,,
194,88.027216094,22.597227019,88.037216094,22.607227019,1,8,-0.390345378631914,829260.934669434,3.46321928288817,37.4115092178636,-149.85859762821,44.1274454778881
195,88.027216094,22.587227019,88.037216094,22.597227019,2,8,-0.39069040020831,829260.113468969,3.46366844410234,37.4128260872519,-149.852657002836,44.1210559099825
196,88.027216094,22.577227019,88.037216094,22.587227019,3,8,-0.389449809514436,829258.923180625,3.46351461539319,37.4133340258235,-149.843411918512,44.1118476582249
197,88.027216094,22.567227019,88.037216094,22.577227019,4,8,-0.388256019169576,829258.345656303,3.4629627048724,37.4194185987597,-149.8404144,44.1072922168128
198,88.027216094,22.557227019,88.037216094,22.567227019,5,8,-0.390060699236353,829257.615619423,3.46265686583959,37.4196182571546,-149.837160114116,44.1014374303964
199,88.027216094,22.547227019,88.037216094,22.557227019,6,8,-0.404028181769466,829255.664609204,3.45668654100579,37.4330414439776,-149.832356733298,44.0810989598582
200,88.027216094,22.537227019,88.037216094,22.547227019,7,8,-0.409105339555498,829254.553597693,3.45246309007509,37.4338124101838,-149.828083497719,44.0695682454749
201,88.027216094,22.527227019,88.037216094,22.537227019,8,8,-0.394299785722707,829253.487332403,3.45117345774362,37.4243053894074,-149.822634493622,44.0604164061844
202,88.027216094,22.517227019,88.037216094,22.527227019,9,8,-0.393239706097027,829253.30501586,3.44987402757886,37.418380395522,-149.822696844851,44.0581097082239
203,88.027216094,22.507227019,88.037216094,22.517227019,10,8,-0.398029915512761,829252.368897946,3.44967075922461,37.4269858977115,-149.819830921683,44.0494751159267
204,88.027216094,22.497227019,88.037216094,22.507227019,11,8,-0.391239642016898,829251.717960581,3.44740349509886,37.4337388520794,-149.821221015495,44.0417510600992
205,88.027216094,22.487227019,88.037216094,22.497227019,12,8,-0.380750177443717,829250.441066511,3.44411802436854,37.4528409675032,-149.818100705579,44.0282942166741
206,88.027216094,22.477227019,88.037216094,22.487227019,13,8,-0.363162621047621,829248.903151039,3.44141494509127,37.4701636278309,-149.811778210128,44.0142246508715
207,88.027216094,22.467227019,88.037216094,22.477227019,14,8,-0.355370964749635,829248.338743253,3.4390111381894,37.4840156227329,-149.811053987387,44.0078236585719
208,88.027216094,22.457227019,88.037216094,22.467227019,15,8,-0.355603976121599,829247.651736563,3.43805046125483,37.4957426439817,-149.808614715377,44.00155386664
209,88.027216094,22.447227019,88.037216094,22.457227019,16,8,-0.363896977113832,829246.432123224,3.43827890385181,37.4919378605333,-149.801140151649,43.992523539237
210,88.027216094,22.437227019,88.037216094,22.447227019,17,8,-0.367907306072116,829244.726409589,3.43832158081675,37.4846707267771,-149.789674954134,43.9789674900429
211,88.027216094,22.427227019,88.037216094,22.437227019,18,8,-0.368865326335443,829243.771891888,3.43644998215262,37.4732408947565,-149.784810117787,43.9701762071193
212,88.027216094,22.417227019,88.037216094,22.427227019,19,8,-0.351465440943827,829243.227885655,3.43415259635681,37.4666593453727,-149.78417824273,43.9637392883256
213,88.027216094,22.407227019,88.037216094,22.417227019,20,8,-0.350210085635538,829243.069259696,3.43267833274626,37.4766427162799,-149.784561896227,43.9614879270245
214,88.027216094,22.397227019,88.037216094,22.407227019,21,8,-0.343198943833204,829242.530872808,3.42899405397834,37.4815405567579,-149.787309448089,43.9540708405417
215,88.027216094,22.387227019,88.037216094,22.397227019,22,8,-0.340180806007183,829240.82720252,3.42591956572556,37.4852014434486,-149.780960460687,43.9379081253208
216,88.027216094,22.377227019,88.037216094,22.387227019,23,8,-0.336443283809716,829239.456746876,3.4226040246289,37.4812909465179,-149.77531033596,43.9245600308295
217,88.037216094,22.607227019,88.047216094,22.617227019,0,9,,,,,,
218,88.037216094,22.597227019,88.047216094,22.607227019,1,9,-0.376018607530358,829260.740231131,3.4722276682287,37.389765922849,-149.847273329506,44.1322004294562
219,88.037216094,22.587227019,88.047216094,22.597227019,2,9,-0.394885077157066,829259.690218798,3.47055153594299,37.4055203656881,-149.842569745182,44.1221813113357
220,88.037216094,22.577227019,88.047216094,22.587227019,3,9,-0.393471021374737,829258.924999996,3.46740113228384,37.4110637192149,-149.839522599929,44.1143392625667
221,88.037216094,22.567227019,88.047216094,22.577227019,4,9,-0.390689729912718,829258.318074035,3.46569852250766,37.4118286340395,-149.837361910243,44.1089162927054
222,88.037216094,22.557227019,88.047216094,22.567227019,5,9,-0.397923264423043,829257.13844123,3.46572215038652,37.4126207594012,-149.831764612291,44.0996993137238
223,88.037216094,22.547227019,88.047216094,22.557227019,6,9,-0.409397617965677,829255.068680451,3.46699994886252,37.4128080575664,-149.816810517091,44.0839071416718
224,88.037216094,22.537227019,88.047216094,22.547227019,7,9,-0.41754381223734,829254.199308788,3.46628293280579,37.4157003719527,-149.810311346335,44.0769196198871
225,88.037216094,22.527227019,88.047216094,22.537227019,8,9,-0.406514406117566,829253.451121653,3.46402889487777,37.4288978229438,-149.807658689999,44.0696754166894
226,88.037216094,22.517227019,88.047216094,22.527227019,9,9,-0.404355491880023,829253.230239891,3.46154081027046,37.4459595444407,-149.808961574108,44.0661253941457
227,88.037216094,22.507227019,88.047216094,22.517227019,10,9,-0.405218307857395,829252.187764415,3.45828441014878,37.4648356144939,-149.809121852038,44.0543457531677
228,88.037216094,22.497227019,88.047216094,22.507227019,11,9,-0.392323035638341,829251.361392029,3.45508840449301,37.4771554833771,-149.81062844703,44.0447735177345
229,88.037216094,22.487227019,88.047216094,22.497227019,12,9,-0.383896206348695,829250.199042244,3.45103510668413,37.4766269809505,-149.807728268096,44.0319693125451
230,88.037216094,22.477227019,88.047216094,22.487227019,13,9,-0.359639558097527,829248.647618714,3.44905063972912,37.4677423000288,-149.799756442253,44.0187109821371
231,88.037216094,22.467227019,88.047216094,22.477227019,14,9,-0.3561872539385,829248.314058579,3.44746573850881,37.4607431469571,-149.798367835669,44.0150247007839
232,88.037216094,22.457227019,88.047216094,22.467227019,15,9,-0.355105241099791,829247.169143088,3.44387301988922,37.4651795843039,-149.799199967969,44.00215896463
233,88.037216094,22.447227019,88.047216094,22.457227019,16,9,-0.364359564263874,829246.013319539,3.4442867619314,37.4644326358083,-149.791480025751,43.9937256395716
234,88.037216094,22.437227019,88.047216094,22.447227019,17,9,-0.373518783909859,829244.458552464,3.44263019740506,37.4780821222109,-149.783146169463,43.9797547842843
235,88.037216094,22.427227019,88.047216094,22.437227019,18,9,-0.368660186950101,829243.469454175,3.44170443707896,37.4867735666423,-149.777097515242,43.9713426742582
236,88.037216094,22.417227019,88.047216094,22.427227019,19,9,-0.358708363730236,829243.201132223,3.4411051717742,37.4937915070339,-149.776028383207,43.9687366165121
237,88.037216094,22.407227019,88.047216094,22.417227019,20,9,-0.360472178004042,829242.905869766,3.44101332781245,37.4957821501576,-149.774109821925,43.9663330327838
238,88.037216094,22.397227019,88.047216094,22.407227019,21,9,-0.356746058132,829242.317477891,3.44195451716745,37.4947080074255,-149.770946206379,43.9622124652516
239,88.037216094,22.387227019,88.047216094,22.397227019,22,9,-0.340155846101031,829240.305265807,3.44257518605439,37.4904719246483,-149.758014372005,43.9467426613912
240,88.037216094,22.377227019,88.047216094,22.387227019,23,9,-0.3389890851546,829239.092125896,3.44143940870038,37.484659825976,-149.749732062574,43.9365882706291
241,88.047216094,22.607227019,88.057216094,22.617227019,0,10,,,,,,
242,88.047216094,22.597227019,88.057216094,22.607227019,1,10,-0.357966692160597,829260.455328681,3.47702665194738,37.3818390420404,-149.839394019134,44.1336393577229
243,88.047216094,22.587227019,88.057216094,22.597227019,2,10,-0.382352612493995,829259.532913217,3.4776755243453,37.3818364028328,-149.832413932348,44.1265085258573
244,88.047216094,22.577227019,88.057216094,22.587227019,3,10,-0.383273398212808,829258.919062466,3.47636004771401,37.3869140072029,-149.828697190674,44.1210176221004
245,88.047216094,22.567227019,88.057216094,22.577227019,4,10,-0.389109084789372,829257.957414386,3.47548245797774,37.3967069391223,-149.824909825447,44.112997341292
