id,left,top,right,bottom,row_index,col_index,SAMPLE_1,SAMPLE_2,SAMPLE_3,SAMPLE_4,SAMPLE_5,SAMPLE_6
486,88.65476423,22.772822687,88.66476423,22.782822687,5,20,-0.176842108436005,829262.593978797,4.05491733554079,36.7144547139377,-149.189734305237,44.5733940053859
487,88.65476423,22.762822687,88.66476423,22.772822687,6,20,-0.219416691535967,829260.737742602,4.05351195749892,36.6966191306575,-149.179340109825,44.5583172358515
488,88.65476423,22.752822687,88.66476423,22.762822687,7,20,-0.219865539259864,829259.932353968,4.05219668865486,36.6949836327413,-149.173271747705,44.5521214932041
489,88.65476423,22.742822687,88.66476423,22.752822687,8,20,-0.219894405180703,829259.771416815,4.05201732141503,36.694982826361,-149.17213038939,44.5509404432058
490,88.65476423,22.732822687,88.66476423,22.742822687,9,20,-0.226925795599231,829258.755467194,4.05127586510716,36.6996245582987,-149.166679433813,44.5426038569381
491,88.65476423,22.722822687,88.66476423,22.732822687,10,20,-0.244628558963869,829257.291123816,4.04845417978509,36.7183795720529,-149.162500777549,44.528709930201
492,88.65476423,22.712822687,88.66476423,22.722822687,11,20,-0.273057247797994,829255.763583601,4.04668446416228,36.7317157283223,-149.157066438357,44.514619161393
493,88.65476423,22.702822687,88.66476423,22.712822687,12,20,-0.292451423426471,829254.712499826,4.04276848253659,36.7443472382524,-149.151267363102,44.5064080377281
494,88.65476423,22.692822687,88.66476423,22.702822687,13,20,-0.311406244302642,829254.712499861,4.03730063936227,36.7698072851518,-149.156910150509,44.5030349939388
495,88.65476423,22.682822687,88.66476423,22.692822687,14,20,-0.324818249867213,829254.66804028,4.03300450291623,36.7922257569737,-149.159948914894,44.5004839290253
496,88.65476423,22.672822687,88.66476423,22.682822687,15,20,-0.310782283693873,829251.876422326,4.02822877424299,36.8183387292213,-149.151080905565,44.4736180634778
497,88.65476423,22.662822687,88.66476423,22.672822687,16,20,-0.256087752780887,829250.327223723,4.0255984918091,36.8235976109109,-149.145131496268,44.4590799848514
498,88.65476423,22.652822687,88.66476423,22.662822687,17,20,-0.251408339102584,829249.618749994,4.0212359099219,36.8293548237582,-149.144572208038,44.450649021805
499,88.65476423,22.642822687,88.66476423,22.652822687,18,20,-0.250667307525643,829249.618572242,4.01964216645261,36.8252762079931,-149.146676288693,44.4492848158885
500,88.65476423,22.632822687,88.66476423,22.642822687,19,20,-0.237328900086666,829248.966702987,4.01849124046763,36.829890274424,-149.144099457287,44.4430209019511
501,88.65476423,22.622822687,88.66476423,22.632822687,20,20,-0.231169469743697,829248.355775071,4.01872693656564,36.8274594122205,-149.140121155353,44.4383405902743
502,88.65476423,22.612822687,88.66476423,22.622822687,21,20,-0.21609435168226,829247.02038522,4.01663853549279,36.8303830578669,-149.133508279213,44.4263968118267
503,88.65476423,22.602822687,88.66476423,22.612822687,22,20,-0.183285435876472,829244.508546144,4.01598274066892,36.8333120094433,-149.119450974031,44.4067400879906
504,88.65476423,22.592822687,88.66476423,22.602822687,23,20,-0.182880458323241,829244.456249823,4.01528911620766,36.8379337460318,-149.120094555805,44.4057050544624
505,88.66476423,22.822822687,88.67476423,22.832822687,0,21,,,,,,
506,88.66476423,22.812822687,88.67476423,22.822822687,1,21,-0.198585568789261,829266.058403826,4.0701636630436,36.6964662090697,-149.197536328813,44.6074412810504
507,88.66476423,22.802822687,88.67476423,22.812822687,2,21,-0.188203551366155,829265.189348918,4.06325266971754,36.7229396404143,-149.195489752063,44.5984161199601
508,88.66476423,22.792822687,88.67476423,22.802822687,3,21,-0.177319246146275,829265.187500099,4.06226948654416,36.7304590319655,-149.19646988447,44.5977083790671
509,88.66476423,22.782822687,88.67476423,22.792822687,4,21,-0.198867542868872,829263.712660272,4.05937524094013,36.7501775301084,-149.189857661355,44.5852362396434
510,88.66476423,22.772822687,88.67476423,22.782822687,5,21,-0.214815623971719,829261.947698595,4.06134163000615,36.7533960386832,-149.179484651104,44.572819211396
511,88.66476423,22.762822687,88.67476423,22.772822687,6,21,-0.261427843844416,829260.709494005,4.06143859508882,36.7516070196234,-149.170618271892,44.5635315396329
512,88.66476423,22.752822687,88.67476423,22.762822687,7,21,-0.253002912682163,829259.925000194,4.05874657009044,36.7401840070672,-149.166211174765,44.5565373274528
513,88.66476423,22.742822687,88.67476423,22.752822687,8,21,-0.242716526069654,829259.650288371,4.05658723298475,36.7271586903602,-149.166271752172,44.5532175496628
514,88.66476423,22.732822687,88.67476423,22.742822687,9,21,-0.24444826230805,829257.952308232,4.05637520360939,36.714115380283,-149.157064631007,44.5398054681294
515,88.66476423,22.722822687,88.67476423,22.732822687,10,21,-0.243829156061868,829256.801462653,4.05578848802745,36.70128672449,-149.151049925871,44.5301155579051
516,88.66476423,22.712822687,88.67476423,22.722822687,11,21,-0.254781201463051,829255.576020227,4.05525026768165,36.695073368677,-149.14321364259,44.5204911945284
517,88.66476423,22.702822687,88.67476423,22.712822687,12,21,-0.262329789623677,829254.712500194,4.05431823730469,36.6949254155159,-149.137066650391,44.5146003723145
518,88.66476423,22.692822687,88.67476423,22.702822687,13,21,-0.265394665814666,829254.712499826,4.0532648349413,36.6999494644284,-149.139034920606,44.5134929155356
519,88.66476423,22.682822687,88.67476423,22.692822687,14,21,-0.275146280816094,829254.562828528,4.05044752104365,36.7137740182244,-149.143043893067,44.5093413315396
520,88.66476423,22.672822687,88.67476423,22.682822687,15,21,-0.27522813559118,829251.239351019,4.04486843161085,36.7549873899907,-149.131081508024,44.4790875079244
521,88.66476423,22.662822687,88.67476423,22.672822687,16,21,-0.260966697792684,829250.294145895,4.04148745173734,36.7696056783113,-149.125877520249,44.470718329026
522,88.66476423,22.652822687,88.67476423,22.662822687,17,21,-0.25459314132797,829249.618750178,4.0373188342328,36.7838963429024,-149.122966971679,44.4641610360994
523,88.66476423,22.642822687,88.67476423,22.652822687,18,21,-0.254934090781035,829249.554521319,4.03291492469083,36.8107123140227,-149.128345979747,44.4601081054298
524,88.66476423,22.632822687,88.67476423,22.642822687,19,21,-0.248470038073151,829248.843878982,4.03075977524408,36.8213722527978,-149.126205366168,44.4527947134945
525,88.66476423,22.622822687,88.67476423,22.632822687,20,21,-0.231531985452551,829247.815593873,4.02783101453095,36.831875440883,-149.12536005601,44.4415911830737
526,88.66476423,22.612822687,88.67476423,22.622822687,21,21,-0.205372682084505,829246.144688739,4.02541399553689,36.8361664559587,-149.118542825137,44.4264153317808
527,88.66476423,22.602822687,88.67476423,22.612822687,22,21,-0.175145129451042,829244.456250083,4.02446757523909,36.8319039175237,-149.10868258584,44.4130022966272
528,88.66476423,22.592822687,88.67476423,22.602822687,23,21,-0.175521210984751,829244.456250007,4.02366091389458,36.8367340589032,-149.109749202669,44.4123320766732
529,88.67476423,22.822822687,88.68476423,22.832822687,0,22,,,,,,
530,88.67476423,22.812822687,88.68476423,22.822822687,1,22,-0.204624968262174,829266.01743979,4.07698671845704,36.652147722459,-149.189007221797,44.6124907604996
531,88.67476423,22.802822687,88.68476423,22.812822687,2,22,-0.205394072072014,829265.18076325,4.07208762522965,36.6655164203047,-149.184688514523,44.6051173395878
532,88.67476423,22.792822687,88.68476423,22.802822687,3,22,-0.205440000301662,829265.165996601,4.07078890488888,36.6741877989638,-149.186128278071,44.6040146464212
533,88.67476423,22.782822687,88.68476423,22.792822687,4,22,-0.238388561423348,829262.989408639,4.06967457964609,36.6894660306937,-149.174702051899,44.5872699682017
534,88.67476423,22.772822687,88.68476423,22.782822687,5,22,-0.25620367110355,829261.547278194,4.06820999668455,36.7093196529501,-149.168971308415,44.574911793063
535,88.67476423,22.762822687,88.68476423,22.772822687,6,22,-0.264314625087637,829260.673891042,4.06290644177766,36.7417408922268,-149.168641001405,44.5643495085988
536,88.67476423,22.752822687,88.68476423,22.762822687,7,22,-0.252873922268905,829259.92500001,4.05980192826247,36.7447442839798,-149.16507756974,44.5572604175576
537,88.67476423,22.742822687,88.68476423,22.752822687,8,22,-0.242180416482491,829259.40259058,4.05909868129148,36.7381482736288,-149.162631644885,44.5529274074997
538,88.67476423,22.732822687,88.68476423,22.742822687,9,22,-0.248915691993349,829257.283007727,4.06026770575164,36.7328340245936,-149.149693035581,44.536944842283
539,88.67476423,22.722822687,88.68476423,22.732822687,10,22,-0.248209674731244,829256.468285543,4.06002692872341,36.7264477403618,-149.144742261189,44.5303178628673
540,88.67476423,22.712822687,88.68476423,22.722822687,11,22,-0.261283987944056,829255.478236141,4.05940759250142,36.7224671763347,-149.138009981798,44.5226598358274
541,88.67476423,22.702822687,88.68476423,22.712822687,12,22,-0.266828956992331,829254.712500102,4.05753613799273,36.7161135781945,-149.133597692315,44.5168126790228
542,88.67476423,22.692822687,88.68476423,22.702822687,13,22,-0.265460326424749,829254.71250001,4.05655726412267,36.7096682069462,-149.134652936949,44.516139703252
543,88.67476423,22.682822687,88.68476423,22.692822687,14,22,-0.267773462157563,829254.435232009,4.05562362435071,36.704090693691,-149.133840295906,44.5132865665369
544,88.67476423,22.672822687,88.68476423,22.682822687,15,22,-0.244406186893241,829250.906597326,4.05314735474899,36.7173198480898,-149.114806522326,44.4845033088901
545,88.67476423,22.662822687,88.68476423,22.672822687,16,22,-0.241030979326555,829250.258240236,4.04736003801049,36.7354469633905,-149.116169012464,44.4759347088365
546,88.67476423,22.652822687,88.68476423,22.662822687,17,22,-0.241090540713106,829249.618749959,4.04181500967601,36.7545329692763,-149.116994241561,44.4678085654752
547,88.67476423,22.642822687,88.68476423,22.652822687,18,22,-0.241582738611655,829249.5545211,4.04047819935701,36.7608612086188,-149.118817614177,44.466056891623
548,88.67476423,22.632822687,88.68476423,22.642822687,19,22,-0.230335479978765,829248.666011552,4.04114957217285,36.7627798539844,-149.112723817838,44.4593852858973
549,88.67476423,22.622822687,88.68476423,22.632822687,20,22,-0.218432269162616,829247.441338717,4.04107203497627,36.773657094354,-149.106105502144,44.4494205646498
550,88.67476423,22.612822687,88.68476423,22.622822687,21,22,-0.185744997431202,829245.448407849,4.03987111579372,36.790822711862,-149.09524970611,44.4331914996811
551,88.67476423,22.602822687,88.68476423,22.612822687,22,22,-0.172100491728563,829244.45624983,4.03539745147177,36.8166319526484,-149.093470897415,44.4225330097501
552,88.67476423,22.592822687,88.68476423,22.602822687,23,22,-0.171274268153736,829244.456249811,4.03139761951503,36.8402394424769,-149.099138290795,44.4190741057114
553,88.68476423,22.822822687,88.69476423,22.832822687,0,23,,,,,,
554,88.68476423,22.812822687,88.69476423,22.822822687,1,23,-0.204348769343056,829265.984575583,4.08369559151814,36.6355539629532,-149.186594306133,44.6135877076192
555,88.68476423,22.802822687,88.69476423,22.812822687,2,23,-0.204242922419425,829264.980181919,4.08309856384309,36.6355446094378,-149.179393061785,44.6064548461451
556,88.68476423,22.792822687,88.69476423,22.802822687,3,23,-0.206199501006498,829264.780421546,4.08334532589554,36.6355481300667,-149.178135637504,44.6050503888775
557,88.68476423,22.782822687,88.69476423,22.792822687,4,23,-0.263751696237904,829262.282578891,4.0850979604905,36.6380184518763,-149.162283710328,44.5874276874481
558,88.68476423,22.772822687,88.69476423,22.782822687,5,23,-0.280616448277432,829261.258356859,4.08258899622039,36.6477733184755,-149.156538660861,44.5792727118649
559,88.68476423,22.762822687,88.69476423,22.772822687,6,23,-0.277333545221237,829260.638288478,4.07381195881418,36.6795669919081,-149.156772894274,44.571429679051
560,88.68476423,22.752822687,88.69476423,22.762822687,7,23,-0.277587648996315,829259.924211303,4.06974480791159,36.691847032376,-149.153407745927,44.5646734226255
561,88.68476423,22.742822687,88.69476423,22.752822687,8,23,-0.278124605424305,829258.773797249,4.06794532682193,36.7095258450437,-149.149675369831,44.5542833700199
562,88.68476423,22.732822687,88.69476423,22.742822687,9,23,-0.301812514163299,829256.82451685,4.06719993564972,36.7271365495225,-149.139519631147,44.5379856756174
563,88.68476423,22.722822687,88.69476423,22.732822687,10,23,-0.31316255433646,829256.267077782,4.06562676270871,36.739128226511,-149.137438660025,44.5325167808602
564,88.68476423,22.712822687,88.69476423,22.722822687,11,23,-0.316079625255696,829255.446570192,4.06379665469303,36.7419141149885,-149.133038182805,44.525401271239
565,88.68476423,22.702822687,88.69476423,22.712822687,12,23,-0.303788617567576,829254.712499944,4.06124993999512,36.7412995791598,-149.129647647865,44.5193398119974
566,88.68476423,22.692822687,88.69476423,22.702822687,13,23,-0.290071478989685,829254.712500036,4.06028071372618,36.7352102234768,-149.130671186706,44.5186837335971
567,88.68476423,22.682822687,88.69476423,22.692822687,14,23,-0.294627380738966,829253.953567803,4.06132772425414,36.7351966503532,-149.12556357038,44.5131179936073
568,88.68476423,22.672822687,88.69476423,22.682822687,15,23,-0.249758300382085,829250.799185773,4.06334719657164,36.7244250831188,-149.10521421476,44.4890956935469
569,88.68476423,22.662822687,88.69476423,22.672822687,16,23,-0.244624822085962,829250.222334465,4.0621766972774,36.7199432997821,-149.101523001706,44.4842725775721
570,88.68476423,22.652822687,88.69476423,22.662822687,17,23,-0.240752180831992,829249.618750054,4.06009807329053,36.7145556887835,-149.097961249053,44.479012552987
571,88.68476423,22.642822687,88.69476423,22.652822687,18,23,-0.236495263795906,829249.439003576,4.05571879624982,36.7219280230484,-149.101494514874,44.4748743765089
572,88.68476423,22.632822687,88.69476423,22.642822687,19,23,-0.219219680086717,829248.179087111,4.05118834581373,36.735546045606,-149.0998458887,44.4616728897757
573,88.68476423,22.622822687,88.69476423,22.632822687,20,23,-0.205471650924424,829247.017646807,4.04899692729387,36.742935896898,-149.097968302869,44.4499465523602
574,88.68476423,22.612822687,88.69476423,22.622822687,21,23,-0.169949149594762,829245.08759877,4.04761003001803,36.7495510818491,-149.085199343917,44.4352275458791
575,88.68476423,22.602822687,88.69476423,22.612822687,22,23,-0.169889958297746,829244.456249994,4.04401694190056,36.760183759922,-149.082938677011,44.4291377821798
576,88.68476423,22.592822687,88.69476423,22.602822687,23,23,-0.170262145223759,829244.456250078,4.04322491607268,36.7650614534846,-149.08364082416,44.4286857482162
577,88.69476423,22.822822687,88.70476423,22.832822687,0,24,,,,,,
578,88.69476423,22.812822687,88.70476423,22.822822687,1,24,-0.205826467117846,829265.961892548,4.0839431040039,36.6340553901471,-149.186129950709,44.6136084952923
579,88.69476423,22.802822687,88.70476423,22.812822687,2,24,-0.203479932200613,829264.610165378,4.08369134281572,36.6355558888219,-149.177221454754,44.603996455501
580,88.69476423,22.792822687,88.70476423,22.802822687,3,24,-0.210222160092444,829264.152501431,4.08431812139612,36.6355525773054,-149.174386599064,44.6007905102935
581,88.69476423,22.782822687,88.70476423,22.792822687,4,24,-0.276760508482008,829261.936598422,4.08651243815337,36.6355673752063,-149.15985113381,44.5853901512814
582,88.69476423,22.772822687,88.70476423,22.782822687,5,24,-0.283068019413947,829261.094747671,4.08657082171228,36.638319653031,-149.15416820905,44.5789161927094
583,88.69476423,22.762822687,88.70476423,22.772822687,6,24,-0.28050663904309,829260.615858169,4.08360867106602,36.6554434837341,-149.153472523651,44.5732600516086
584,88.69476423,22.752822687,88.70476423,22.762822687,7,24,-0.280877023715334,829259.761274138,4.08187127976265,36.6580983549848,-149.147434800688,44.5667612573563
585,88.69476423,22.742822687,88.70476423,22.752822687,8,24,-0.286811854102384,829258.12101635,4.07916937187914,36.6732857461839,-149.139448086127,44.553696873696
586,88.69476423,22.732822687,88.70476423,22.742822687,9,24,-0.308679424250445,829256.695421642,4.07721906551873,36.6823114031594,-149.130428067679,44.5423167833545
587,88.69476423,22.722822687,88.70476423,22.732822687,10,24,-0.327775234765288,829256.134928473,4.07375977579661,36.6942000994138,-149.128076852062,44.5368064807262
588,88.69476423,22.712822687,88.70476423,22.722822687,11,24,-0.347083977287233,829255.423791703,4.07184816324858,36.7036585079391,-149.124874279102,44.530315904042
589,88.69476423,22.702822687,88.70476423,22.712822687,12,24,-0.351568379848543,829254.712500203,4.06910560744887,36.709351053227,-149.120629805728,44.5250822812083
590,88.69476423,22.692822687,88.70476423,22.702822687,13,24,-0.34500027285212,829254.712499985,4.06660370759828,36.7258686071355,-149.123668486838,44.5231584479626
591,88.69476423,22.682822687,88.70476423,22.692822687,14,24,-0.337353912999594,829253.353979597,4.06653713014826,36.7405126590089,-149.117506023798,44.5117736826904
592,88.69476423,22.672822687,88.70476423,22.682822687,15,24,-0.27600605433426,829250.799185859,4.06695407470428,36.7505668122939,-149.10140509337,44.4915400645853
593,88.69476423,22.662822687,88.70476423,22.672822687,16,24,-0.264237978001666,829250.199508315,4.06486533421447,36.7397205329336,-149.098478044305,44.4859472082466
594,88.69476423,22.652822687,88.70476423,22.662822687,17,24,-0.254231147049366,829249.618750014,4.06225026162233,36.7267461020372,-149.095902553707,44.48033225722
