id,left,top,right,bottom,row_index,col_index,SAMPLE_1
79,88.48476423,22.762822687,88.49476423,22.772822687,6,3,
80,88.48476423,22.752822687,88.49476423,22.762822687,7,3,
81,88.48476423,22.742822687,88.49476423,22.752822687,8,3,
82,88.48476423,22.732822687,88.49476423,22.742822687,9,3,
83,88.48476423,22.722822687,88.49476423,22.732822687,10,3,
84,88.48476423,22.712822687,88.49476423,22.722822687,11,3,
85,88.48476423,22.702822687,88.49476423,22.712822687,12,3,
86,88.48476423,22.692822687,88.49476423,22.702822687,13,3,
87,88.48476423,22.682822687,88.49476423,22.692822687,14,3,
88,88.48476423,22.672822687,88.49476423,22.682822687,15,3,
89,88.48476423,22.662822687,88.49476423,22.672822687,16,3,
90,88.48476423,22.652822687,88.49476423,22.662822687,17,3,
91,88.48476423,22.642822687,88.49476423,22.652822687,18,3,
92,88.48476423,22.632822687,88.49476423,22.642822687,19,3,
93,88.48476423,22.622822687,88.49476423,22.632822687,20,3,
94,88.48476423,22.612822687,88.49476423,22.622822687,21,3,
95,88.48476423,22.602822687,88.49476423,22.612822687,22,3,
96,88.48476423,22.592822687,88.49476423,22.602822687,23,3,
97,88.49476423,22.822822687,88.50476423,22.832822687,0,4,
98,88.49476423,22.812822687,88.50476423,22.822822687,1,4,
99,88.49476423,22.802822687,88.50476423,22.812822687,2,4,
100,88.49476423,22.792822687,88.50476423,22.802822687,3,4,
101,88.49476423,22.782822687,88.50476423,22.792822687,4,4,
102,88.49476423,22.772822687,88.50476423,22.782822687,5,4,
103,88.49476423,22.762822687,88.50476423,22.772822687,6,4,
104,88.49476423,22.752822687,88.50476423,22.762822687,7,4,
105,88.49476423,22.742822687,88.50476423,22.752822687,8,4,
106,88.49476423,22.732822687,88.50476423,22.742822687,9,4,
107,88.49476423,22.722822687,88.50476423,22.732822687,10,4,
108,88.49476423,22.712822687,88.50476423,22.722822687,11,4,
109,88.49476423,22.702822687,88.50476423,22.712822687,12,4,
110,88.49476423,22.692822687,88.50476423,22.702822687,13,4,
111,88.49476423,22.682822687,88.50476423,22.692822687,14,4,
112,88.49476423,22.672822687,88.50476423,22.682822687,15,4,
113,88.49476423,22.662822687,88.50476423,22.672822687,16,4,
114,88.49476423,22.652822687,88.50476423,22.662822687,17,4,
115,88.49476423,22.642822687,88.50476423,22.652822687,18,4,
116,88.49476423,22.632822687,88.50476423,22.642822687,19,4,
117,88.49476423,22.622822687,88.50476423,22.632822687,20,4,
118,88.49476423,22.612822687,88.50476423,22.622822687,21,4,
119,88.49476423,22.602822687,88.50476423,22.612822687,22,4,
120,88.49476423,22.592822687,88.50476423,22.602822687,23,4,
121,88.50476423,22.822822687,88.51476423,22.832822687,0,5,
122,88.50476423,22.812822687,88.51476423,22.822822687,1,5,15050.5
123,88.50476423,22.802822687,88.51476423,22.812822687,2,5,15050.5
124,88.50476423,22.792822687,88.51476423,22.802822687,3,5,15043.5
125,88.50476423,22.782822687,88.51476423,22.792822687,4,5,15052.5
126,88.50476423,22.772822687,88.51476423,22.782822687,5,5,15048
127,88.50476423,22.762822687,88.51476423,22.772822687,6,5,15041
128,88.50476423,22.752822687,88.51476423,22.762822687,7,5,15087.5
129,88.50476423,22.742822687,88.51476423,22.752822687,8,5,15099
130,88.50476423,22.732822687,88.51476423,22.742822687,9,5,15140
131,88.50476423,22.722822687,88.51476423,22.732822687,10,5,15108
132,88.50476423,22.712822687,88.51476423,22.722822687,11,5,15093.5
133,88.50476423,22.702822687,88.51476423,22.712822687,12,5,15102.5
134,88.50476423,22.692822687,88.51476423,22.702822687,13,5,15094.5
135,88.50476423,22.682822687,88.51476423,22.692822687,14,5,15097.5
136,88.50476423,22.672822687,88.51476423,22.682822687,15,5,15105
137,88.50476423,22.662822687,88.51476423,22.672822687,16,5,15094.5
138,88.50476423,22.652822687,88.51476423,22.662822687,17,5,15075.5
139,88.50476423,22.642822687,88.51476423,22.652822687,18,5,15067.5
140,88.50476423,22.632822687,88.51476423,22.642822687,19,5,15077.5
141,88.50476423,22.622822687,88.51476423,22.632822687,20,5,15084.5
142,88.50476423,22.612822687,88.51476423,22.622822687,21,5,15093.5
143,88.50476423,22.602822687,88.51476423,22.612822687,22,5,15102.5
144,88.50476423,22.592822687,88.51476423,22.602822687,23,5,15122.5
145,88.51476423,22.822822687,88.52476423,22.832822687,0,6,
146,88.51476423,22.812822687,88.52476423,22.822822687,1,6,15062
147,88.51476423,22.802822687,88.52476423,22.812822687,2,6,15061.5
148,88.51476423,22.792822687,88.52476423,22.802822687,3,6,15051
149,88.51476423,22.782822687,88.52476423,22.792822687,4,6,15049
150,88.51476423,22.772822687,88.52476423,22.782822687,5,6,15044
151,88.51476423,22.762822687,88.52476423,22.772822687,6,6,15032.5
152,88.51476423,22.752822687,88.52476423,22.762822687,7,6,15099.5
153,88.51476423,22.742822687,88.52476423,22.752822687,8,6,15091.5
154,88.51476423,22.732822687,88.52476423,22.742822687,9,6,15106
155,88.51476423,22.722822687,88.52476423,22.732822687,10,6,15089.5
156,88.51476423,22.712822687,88.52476423,22.722822687,11,6,15078
157,88.51476423,22.702822687,88.52476423,22.712822687,12,6,15077
158,88.51476423,22.692822687,88.52476423,22.702822687,13,6,15071
159,88.51476423,22.682822687,88.52476423,22.692822687,14,6,15072.5
160,88.51476423,22.672822687,88.52476423,22.682822687,15,6,15082.5
161,88.51476423,22.662822687,88.52476423,22.672822687,16,6,15084
162,88.51476423,22.652822687,88.52476423,22.662822687,17,6,15062
163,88.51476423,22.642822687,88.52476423,22.652822687,18,6,15037.5
164,88.51476423,22.632822687,88.52476423,22.642822687,19,6,15071.5
165,88.51476423,22.622822687,88.52476423,22.632822687,20,6,15074
166,88.51476423,22.612822687,88.52476423,22.622822687,21,6,15081.5
167,88.51476423,22.602822687,88.52476423,22.612822687,22,6,15111.5
168,88.51476423,22.592822687,88.52476423,22.602822687,23,6,15108
169,88.52476423,22.822822687,88.53476423,22.832822687,0,7,
170,88.52476423,22.812822687,88.53476423,22.822822687,1,7,15062.5
171,88.52476423,22.802822687,88.53476423,22.812822687,2,7,15066
172,88.52476423,22.792822687,88.53476423,22.802822687,3,7,15054.5
173,88.52476423,22.782822687,88.53476423,22.792822687,4,7,15044.5
174,88.52476423,22.772822687,88.53476423,22.782822687,5,7,15028
175,88.52476423,22.762822687,88.53476423,22.772822687,6,7,15042.5
176,88.52476423,22.752822687,88.53476423,22.762822687,7,7,15113
177,88.52476423,22.742822687,88.53476423,22.752822687,8,7,15079
178,88.52476423,22.732822687,88.53476423,22.742822687,9,7,15093.5
179,88.52476423,22.722822687,88.53476423,22.732822687,10,7,15109
180,88.52476423,22.712822687,88.53476423,22.722822687,11,7,15111
181,88.52476423,22.702822687,88.53476423,22.712822687,12,7,15103
182,88.52476423,22.692822687,88.53476423,22.702822687,13,7,15053.5
183,88.52476423,22.682822687,88.53476423,22.692822687,14,7,15072.5
184,88.52476423,22.672822687,88.53476423,22.682822687,15,7,15072
185,88.52476423,22.662822687,88.53476423,22.672822687,16,7,15061
186,88.52476423,22.652822687,88.53476423,22.662822687,17,7,15072.5
187,88.52476423,22.642822687,88.53476423,22.652822687,18,7,15050.5
188,88.52476423,22.632822687,88.53476423,22.642822687,19,7,15024.5
189,88.52476423,22.622822687,88.53476423,22.632822687,20,7,15058.5
190,88.52476423,22.612822687,88.53476423,22.622822687,21,7,15060
191,88.52476423,22.602822687,88.53476423,22.612822687,22,7,15097.5
192,88.52476423,22.592822687,88.53476423,22.602822687,23,7,15114.5
193,88.53476423,22.822822687,88.54476423,22.832822687,0,8,
194,88.53476423,22.812822687,88.54476423,22.822822687,1,8,15063
195,88.53476423,22.802822687,88.54476423,22.812822687,2,8,15058
196,88.53476423,22.792822687,88.54476423,22.802822687,3,8,15044
197,88.53476423,22.782822687,88.54476423,22.792822687,4,8,15043
198,88.53476423,22.772822687,88.54476423,22.782822687,5,8,15027.5
199,88.53476423,22.762822687,88.54476423,22.772822687,6,8,15060
200,88.53476423,22.752822687,88.54476423,22.762822687,7,8,15098.5
201,88.53476423,22.742822687,88.54476423,22.752822687,8,8,15075
202,88.53476423,22.732822687,88.54476423,22.742822687,9,8,15084.5
203,88.53476423,22.722822687,88.54476423,22.732822687,10,8,15103
204,88.53476423,22.712822687,88.54476423,22.722822687,11,8,15111
205,88.53476423,22.702822687,88.54476423,22.712822687,12,8,15100.5
206,88.53476423,22.692822687,88.54476423,22.702822687,13,8,15077
207,88.53476423,22.682822687,88.54476423,22.692822687,14,8,15049.5
208,88.53476423,22.672822687,88.54476423,22.682822687,15,8,15077.5
209,88.53476423,22.662822687,88.54476423,22.672822687,16,8,15093.5
210,88.53476423,22.652822687,88.54476423,22.662822687,17,8,15110
211,88.53476423,22.642822687,88.54476423,22.652822687,18,8,15071.5
212,88.53476423,22.632822687,88.54476423,22.642822687,19,8,15023
213,88.53476423,22.622822687,88.54476423,22.632822687,20,8,15035
214,88.53476423,22.612822687,88.54476423,22.622822687,21,8,15050.5
215,88.53476423,22.602822687,88.54476423,22.612822687,22,8,15078
216,88.53476423,22.592822687,88.54476423,22.602822687,23,8,15098
217,88.54476423,22.822822687,88.55476423,22.832822687,0,9,
218,88.54476423,22.812822687,88.55476423,22.822822687,1,9,15056.5
219,88.54476423,22.802822687,88.55476423,22.812822687,2,9,15041
220,88.54476423,22.792822687,88.55476423,22.802822687,3,9,15034
221,88.54476423,22.782822687,88.55476423,22.792822687,4,9,15025
222,88.54476423,22.772822687,88.55476423,22.782822687,5,9,15031.5
223,88.54476423,22.762822687,88.55476423,22.772822687,6,9,15076.5
224,88.54476423,22.752822687,88.55476423,22.762822687,7,9,15081
225,88.54476423,22.742822687,88.55476423,22.752822687,8,9,15080
226,88.54476423,22.732822687,88.55476423,22.742822687,9,9,15078.5
227,88.54476423,22.722822687,88.55476423,22.732822687,10,9,15093
228,88.54476423,22.712822687,88.55476423,22.722822687,11,9,15108.5
229,88.54476423,22.702822687,88.55476423,22.712822687,12,9,15109
230,88.54476423,22.692822687,88.55476423,22.702822687,13,9,15092.5
231,88.54476423,22.682822687,88.55476423,22.692822687,14,9,15046
232,88.54476423,22.672822687,88.55476423,22.682822687,15,9,15100.5
233,88.54476423,22.662822687,88.55476423,22.672822687,16,9,15109
234,88.54476423,22.652822687,88.55476423,22.662822687,17,9,15108.5
235,88.54476423,22.642822687,88.55476423,22.652822687,18,9,15085
236,88.54476423,22.632822687,88.55476423,22.642822687,19,9,15021.5
237,88.54476423,22.622822687,88.55476423,22.632822687,20,9,15038
238,88.54476423,22.612822687,88.55476423,22.622822687,21,9,15041.5
239,88.54476423,22.602822687,88.55476423,22.612822687,22,9,15069.5
240,88.54476423,22.592822687,88.55476423,22.602822687,23,9,15075
241,88.55476423,22.822822687,88.56476423,22.832822687,0,10,
242,88.55476423,22.812822687,88.56476423,22.822822687,1,10,15045
243,88.55476423,22.802822687,88.56476423,22.812822687,2,10,15033
244,88.55476423,22.792822687,88.56476423,22.802822687,3,10,15027.5
245,88.55476423,22.782822687,88.56476423,22.792822687,4,10,15022
246,88.55476423,22.772822687,88.56476423,22.782822687,5,10,15034.5
247,88.55476423,22.762822687,88.56476423,22.772822687,6,10,15080.5
248,88.55476423,22.752822687,88.56476423,22.762822687,7,10,15080.5
249,88.55476423,22.742822687,88.56476423,22.752822687,8,10,15077.5
250,88.55476423,22.732822687,88.56476423,22.742822687,9,10,15078
251,88.55476423,22.722822687,88.56476423,22.732822687,10,10,15090.5
252,88.55476423,22.712822687,88.56476423,22.722822687,11,10,15123.5
253,88.55476423,22.702822687,88.56476423,22.712822687,12,10,15131
254,88.55476423,22.692822687,88.56476423,22.702822687,13,10,15117
255,88.55476423,22.682822687,88.56476423,22.692822687,14,10,15060.5
256,88.55476423,22.672822687,88.56476423,22.682822687,15,10,15062
257,88.55476423,22.662822687,88.56476423,22.672822687,16,10,15094
258,88.55476423,22.652822687,88.56476423,22.662822687,17,10,15053
259,88.55476423,22.642822687,88.56476423,22.652822687,18,10,15058
260,88.55476423,22.632822687,88.56476423,22.642822687,19,10,15010.5
261,88.55476423,22.622822687,88.56476423,22.632822687,20,10,15028
262,88.55476423,22.612822687,88.56476423,22.622822687,21,10,15040
263,88.55476423,22.602822687,88.56476423,22.612822687,22,10,15071.5
264,88.55476423,22.592822687,88.56476423,22.602822687,23,10,15075
265,88.56476423,22.822822687,88.57476423,22.832822687,0,11,
266,88.56476423,22.812822687,88.57476423,22.822822687,1,11,15029.5
267,88.56476423,22.802822687,88.57476423,22.812822687,2,11,15031.5
268,88.56476423,22.792822687,88.57476423,22.802822687,3,11,15029
269,88.56476423,22.782822687,88.57476423,22.792822687,4,11,15031
270,88.56476423,22.772822687,88.57476423,22.782822687,5,11,15051
271,88.56476423,22.762822687,88.57476423,22.772822687,6,11,15101.5
272,88.56476423,22.752822687,88.57476423,22.762822687,7,11,15085.5
273,88.56476423,22.742822687,88.57476423,22.752822687,8,11,15080.5
274,88.56476423,22.732822687,88.57476423,22.742822687,9,11,15077
275,88.56476423,22.722822687,88.57476423,22.732822687,10,11,15094
276,88.56476423,22.712822687,88.57476423,22.722822687,11,11,15154.5
277,88.56476423,22.702822687,88.57476423,22.712822687,12,11,15143.5
278,88.56476423,22.692822687,88.57476423,22.702822687,13,11,15143
279,88.56476423,22.682822687,88.57476423,22.692822687,14,11,15101.5
280,88.56476423,22.672822687,88.57476423,22.682822687,15,11,15063
281,88.56476423,22.662822687,88.57476423,22.672822687,16,11,15059.5
282,88.56476423,22.652822687,88.57476423,22.662822687,17,11,15046
283,88.56476423,22.642822687,88.57476423,22.652822687,18,11,14985
284,88.56476423,22.632822687,88.57476423,22.642822687,19,11,14990.5
285,88.56476423,22.622822687,88.57476423,22.632822687,20,11,15017.5
286,88.56476423,22.612822687,88.57476423,22.622822687,21,11,15032
287,88.56476423,22.602822687,88.57476423,22.612822687,22,11,15062.5
288,88.56476423,22.592822687,88.57476423,22.602822687,23,11,15074
289,88.57476423,22.822822687,88.58476423,22.832822687,0,12,
290,88.57476423,22.812822687,88.58476423,22.822822687,1,12,15033
291,88.57476423,22.802822687,88.58476423,22.812822687,2,12,15029
292,88.57476423,22.792822687,88.58476423,22.802822687,3,12,15036.5
293,88.57476423,22.782822687,88.58476423,22.792822687,4,12,15042.5
294,88.57476423,22.772822687,88.58476423,22.782822687,5,12,15091
295,88.57476423,22.762822687,88.58476423,22.772822687,6,12,15097.5
296,88.57476423,22.752822687,88.58476423,22.762822687,7,12,15099
297,88.57476423,22.742822687,88.58476423,22.752822687,8,12,15103
298,88.57476423,22.732822687,88.58476423,22.742822687,9,12,15083
299,88.57476423,22.722822687,88.58476423,22.732822687,10,12,15108
300,88.57476423,22.712822687,88.58476423,22.722822687,11,12,15160
301,88.57476423,22.702822687,88.58476423,22.712822687,12,12,15172.5
302,88.57476423,22.692822687,88.58476423,22.702822687,13,12,15182.5
303,88.57476423,22.682822687,88.58476423,22.692822687,14,12,15176
304,88.57476423,22.672822687,88.58476423,22.682822687,15,12,15023.5
305,88.57476423,22.662822687,88.58476423,22.672822687,16,12,15004.5
306,88.57476423,22.652822687,88.58476423,22.662822687,17,12,15002
307,88.57476423,22.642822687,88.58476423,22.652822687,18,12,15015
308,88.57476423,22.632822687,88.58476423,22.642822687,19,12,15008
309,88.57476423,22.622822687,88.58476423,22.632822687,20,12,15029.5
310,88.57476423,22.612822687,88.58476423,22.622822687,21,12,15061
311,88.57476423,22.602822687,88.58476423,22.612822687,22,12,15054.5
312,88.57476423,22.592822687,88.58476423,22.602822687,23,12,15081.5
313,88.58476423,22.822822687,88.59476423,22.832822687,0,13,
314,88.58476423,22.812822687,88.59476423,22.822822687,1,13,15036
315,88.58476423,22.802822687,88.59476423,22.812822687,2,13,15078.5
316,88.58476423,22.792822687,88.59476423,22.802822687,3,13,15075.5
317,88.58476423,22.782822687,88.59476423,22.792822687,4,13,15087
318,88.58476423,22.772822687,88.59476423,22.782822687,5,13,15098
319,88.58476423,22.762822687,88.59476423,22.772822687,6,13,15098
320,88.58476423,22.752822687,88.59476423,22.762822687,7,13,15103.5
321,88.58476423,22.742822687,88.59476423,22.752822687,8,13,15114
322,88.58476423,22.732822687,88.59476423,22.742822687,9,13,15102.5
323,88.58476423,22.722822687,88.59476423,22.732822687,10,13,15125
324,88.58476423,22.712822687,88.59476423,22.722822687,11,13,15154
325,88.58476423,22.702822687,88.59476423,22.712822687,12,13,15167.5
326,88.58476423,22.692822687,88.59476423,22.702822687,13,13,15175
327,88.58476423,22.682822687,88.59476423,22.692822687,14,13,15170.5
328,88.58476423,22.672822687,88.59476423,22.682822687,15,13,15037.5
329,88.58476423,22.662822687,88.59476423,22.672822687,16,13,15018
330,88.58476423,22.652822687,88.59476423,22.662822687,17,13,15023
331,88.58476423,22.642822687,88.59476423,22.652822687,18,13,15041.5
332,88.58476423,22.632822687,88.59476423,22.642822687,19,13,15025.5
333,88.58476423,22.622822687,88.59476423,22.632822687,20,13,15067.5
334,88.58476423,22.612822687,88.59476423,22.622822687,21,13,15083
335,88.58476423,22.602822687,88.59476423,22.612822687,22,13,15083
336,88.58476423,22.592822687,88.59476423,22.602822687,23,13,15085
337,88.59476423,22.822822687,88.60476423,22.832822687,0,14,
338,88.59476423,22.812822687,88.60476423,22.822822687,1,14,15077
339,88.59476423,22.802822687,88.60476423,22.812822687,2,14,15088.5
340,88.59476423,22.792822687,88.60476423,22.802822687,3,14,15080
341,88.59476423,22.782822687,88.60476423,22.792822687,4,14,15089.5
342,88.59476423,22.772822687,88.60476423,22.782822687,5,14,15099.5
343,88.59476423,22.762822687,88.60476423,22.772822687,6,14,15072
344,88.59476423,22.752822687,88.60476423,22.762822687,7,14,15100.5
345,88.59476423,22.742822687,88.60476423,22.752822687,8,14,15113.5
346,88.59476423,22.732822687,88.60476423,22.742822687,9,14,15113.5
347,88.59476423,22.722822687,88.60476423,22.732822687,10,14,15125.5
348,88.59476423,22.712822687,88.60476423,22.722822687,11,14,15143.5
349,88.59476423,22.702822687,88.60476423,22.712822687,12,14,15159.5
350,88.59476423,22.692822687,88.60476423,22.702822687,13,14,15168.5
351,88.59476423,22.682822687,88.60476423,22.692822687,14,14,15168
352,88.59476423,22.672822687,88.60476423,22.682822687,15,14,15030
353,88.59476423,22.662822687,88.60476423,22.672822687,16,14,15029.5
354,88.59476423,22.652822687,88.60476423,22.662822687,17,14,15028.5
355,88.59476423,22.642822687,88.60476423,22.652822687,18,14,15038.5
356,88.59476423,22.632822687,88.60476423,22.642822687,19,14,15058.5
357,88.59476423,22.622822687,88.60476423,22.632822687,20,14,15093
358,88.59476423,22.612822687,88.60476423,22.622822687,21,14,15085
359,88.59476423,22.602822687,88.60476423,22.612822687,22,14,15075.5
360,88.59476423,22.592822687,88.60476423,22.602822687,23,14,15068.5
361,88.60476423,22.822822687,88.61476423,22.832822687,0,15,
362,88.60476423,22.812822687,88.61476423,22.822822687,1,15,15084.5
363,88.60476423,22.802822687,88.61476423,22.812822687,2,15,15094
364,88.60476423,22.792822687,88.61476423,22.802822687,3,15,15095.5
365,88.60476423,22.782822687,88.61476423,22.792822687,4,15,15096
366,88.60476423,22.772822687,88.61476423,22.782822687,5,15,15071.5
367,88.60476423,22.762822687,88.61476423,22.772822687,6,15,15058.5
368,88.60476423,22.752822687,88.61476423,22.762822687,7,15,15074
369,88.60476423,22.742822687,88.61476423,22.752822687,8,15,15109.5
370,88.60476423,22.732822687,88.61476423,22.742822687,9,15,15118.5
371,88.60476423,22.722822687,88.61476423,22.732822687,10,15,15114.5
372,88.60476423,22.712822687,88.61476423,22.722822687,11,15,15119.5
373,88.60476423,22.702822687,88.61476423,22.712822687,12,15,15151
374,88.60476423,22.692822687,88.61476423,22.702822687,13,15,15163
375,88.60476423,22.682822687,88.61476423,22.692822687,14,15,15147
376,88.60476423,22.672822687,88.61476423,22.682822687,15,15,15057
377,88.60476423,22.662822687,88.61476423,22.672822687,16,15,15051.5
378,88.60476423,22.652822687,88.61476423,22.662822687,17,15,15016
379,88.60476423,22.642822687,88.61476423,22.652822687,18,15,15036.5
380,88.60476423,22.632822687,88.61476423,22.642822687,19,15,15106
381,88.60476423,22.622822687,88.61476423,22.632822687,20,15,15116.5
382,88.60476423,22.612822687,88.61476423,22.622822687,21,15,15101
383,88.60476423,22.602822687,88.61476423,22.612822687,22,15,15067.5
384,88.60476423,22.592822687,88.61476423,22.602822687,23,15,15055.5
385,88.61476423,22.822822687,88.62476423,22.832822687,0,16,
386,88.61476423,22.812822687,88.62476423,22.822822687,1,16,15095
387,88.61476423,22.802822687,88.62476423,22.812822687,2,16,15094
388,88.61476423,22.792822687,88.62476423,22.802822687,3,16,15079
389,88.61476423,22.782822687,88.62476423,22.792822687,4,16,15105.5
390,88.61476423,22.772822687,88.62476423,22.782822687,5,16,15073.5
391,88.61476423,22.762822687,88.62476423,22.772822687,6,16,15057
392,88.61476423,22.752822687,88.62476423,22.762822687,7,16,15081.5
393,88.61476423,22.742822687,88.62476423,22.752822687,8,16,15108
394,88.61476423,22.732822687,88.62476423,22.742822687,9,16,15117
395,88.61476423,22.722822687,88.62476423,22.732822687,10,16,15102.5
396,88.61476423,22.712822687,88.62476423,22.722822687,11,16,15098
397,88.61476423,22.702822687,88.62476423,22.712822687,12,16,15126
398,88.61476423,22.692822687,88.62476423,22.702822687,13,16,15116.5
399,88.61476423,22.682822687,88.62476423,22.692822687,14,16,15122.5
400,88.61476423,22.672822687,88.62476423,22.682822687,15,16,15036.5
401,88.61476423,22.662822687,88.62476423,22.672822687,16,16,15019.5
402,88.61476423,22.652822687,88.62476423,22.662822687,17,16,15026.5
403,88.61476423,22.642822687,88.62476423,22.652822687,18,16,15049
404,88.61476423,22.632822687,88.62476423,22.642822687,19,16,15101.5
405,88.61476423,22.622822687,88.62476423,22.632822687,20,16,15106.5
406,88.61476423,22.612822687,88.62476423,22.622822687,21,16,15104.5
407,88.61476423,22.602822687,88.62476423,22.612822687,22,16,15076
408,88.61476423,22.592822687,88.62476423,22.602822687,23,16,15045
409,88.62476423,22.822822687,88.63476423,22.832822687,0,17,
410,88.62476423,22.812822687,88.63476423,22.822822687,1,17,15094.5
411,88.62476423,22.802822687,88.63476423,22.812822687,2,17,15095
412,88.62476423,22.792822687,88.63476423,22.802822687,3,17,15078.5
413,88.62476423,22.782822687,88.63476423,22.792822687,4,17,15076
414,88.62476423,22.772822687,88.63476423,22.782822687,5,17,15079.5
415,88.62476423,22.762822687,88.63476423,22.772822687,6,17,15071.5
416,88.62476423,22.752822687,88.63476423,22.762822687,7,17,15091
417,88.62476423,22.742822687,88.63476423,22.752822687,8,17,15110.5
418,88.62476423,22.732822687,88.63476423,22.742822687,9,17,15105.5
419,88.62476423,22.722822687,88.63476423,22.732822687,10,17,15098
420,88.62476423,22.712822687,88.63476423,22.722822687,11,17,15095
421,88.62476423,22.702822687,88.63476423,22.712822687,12,17,15098
