id,left,top,right,bottom,row_index,col_index,1
1,87.971454327000004,22.391631351000001,87.981454327000023,22.401631351000002,0,0,
2,87.971454327000004,22.381631350999999,87.981454327000023,22.391631351000001,1,0,
3,87.971454327000004,22.371631351000001,87.981454327000023,22.381631351000003,2,0,
4,87.971454327000004,22.361631351000000,87.981454327000023,22.371631351000001,3,0,
5,87.971454327000004,22.351631351000002,87.981454327000023,22.361631351000003,4,0,
6,87.971454327000004,22.341631351000000,87.981454327000023,22.351631351000002,5,0,
7,87.971454327000004,22.331631351000006,87.981454327000023,22.341631351000004,6,0,
8,87.971454327000004,22.321631351000001,87.981454327000023,22.331631351000006,7,0,
9,87.971454327000004,22.311631351000003,87.981454327000023,22.321631351000004,8,0,
10,87.971454327000004,22.301631351000001,87.981454327000023,22.311631351000003,9,0,
11,87.971454327000004,22.291631350999999,87.981454327000023,22.301631351000001,10,0,
12,87.971454327000004,22.281631351000001,87.981454327000023,22.291631351000003,11,0,
13,87.971454327000004,22.271631351000000,87.981454327000023,22.281631351000001,12,0,
14,87.971454327000004,22.261631350999998,87.981454327000023,22.271631351000003,13,0,
15,87.971454327000004,22.251631351000000,87.981454327000023,22.261631350999998,14,0,
16,87.971454327000004,22.241631351000002,87.981454327000023,22.251631351000004,15,0,
17,87.971454327000004,22.231631351000001,87.981454327000023,22.241631351000002,16,0,
18,87.971454327000004,22.221631350999999,87.981454327000023,22.231631351000001,17,0,
19,87.971454327000004,22.211631351000001,87.981454327000023,22.221631351000003,18,0,
20,87.971454327000004,22.201631351000000,87.981454327000023,22.211631351000001,19,0,
21,87.971454327000004,22.191631351000002,87.981454327000023,22.201631351000003,20,0,
22,87.971454327000004,22.181631351000000,87.981454327000023,22.191631351000002,21,0,
23,87.971454327000004,22.171631351000006,87.981454327000023,22.181631351000004,22,0,
24,87.971454327000004,22.161631351000000,87.981454327000023,22.171631351000006,23,0,
25,87.981454327000023,22.391631351000001,87.991454327000014,22.401631351000002,0,1,
26,87.981454327000023,22.381631350999999,87.991454327000014,22.391631351000001,1,1,
27,87.981454327000023,22.371631351000001,87.991454327000014,22.381631351000003,2,1,
28,87.981454327000023,22.361631351000000,87.991454327000014,22.371631351000001,3,1,
29,87.981454327000023,22.351631351000002,87.991454327000014,22.361631351000003,4,1,
30,87.981454327000023,22.341631351000000,87.991454327000014,22.351631351000002,5,1,
31,87.981454327000023,22.331631351000006,87.991454327000014,22.341631351000004,6,1,
32,87.981454327000023,22.321631351000001,87.991454327000014,22.331631351000006,7,1,
33,87.981454327000023,22.311631351000003,87.991454327000014,22.321631351000004,8,1,
34,87.981454327000023,22.301631351000001,87.991454327000014,22.311631351000003,9,1,
35,87.981454327000023,22.291631350999999,87.991454327000014,22.301631351000001,10,1,
36,87.981454327000023,22.281631351000001,87.991454327000014,22.291631351000003,11,1,
37,87.981454327000023,22.271631351000000,87.991454327000014,22.281631351000001,12,1,
38,87.981454327000023,22.261631350999998,87.991454327000014,22.271631351000003,13,1,
39,87.981454327000023,22.251631351000000,87.991454327000014,22.261631350999998,14,1,
40,87.981454327000023,22.241631351000002,87.991454327000014,22.251631351000004,15,1,
41,87.981454327000023,22.231631351000001,87.991454327000014,22.241631351000002,16,1,
42,87.981454327000023,22.221631350999999,87.991454327000014,22.231631351000001,17,1,
43,87.981454327000023,22.211631351000001,87.991454327000014,22.221631351000003,18,1,
44,87.981454327000023,22.201631351000000,87.991454327000014,22.211631351000001,19,1,
45,87.981454327000023,22.191631351000002,87.991454327000014,22.201631351000003,20,1,
46,87.981454327000023,22.181631351000000,87.991454327000014,22.191631351000002,21,1,
47,87.981454327000023,22.171631351000006,87.991454327000014,22.181631351000004,22,1,
48,87.981454327000023,22.161631351000000,87.991454327000014,22.171631351000006,23,1,
49,87.991454327000000,22.391631351000001,88.001454327000005,22.401631351000002,0,2,
50,87.991454327000000,22.381631350999999,88.001454327000005,22.391631351000001,1,2,14961.500000000000000
51,87.991454327000000,22.371631351000001,88.001454327000005,22.381631351000003,2,2,15046.000000000000000
52,87.991454327000000,22.361631351000000,88.001454327000005,22.371631351000001,3,2,14991.000000000000000
53,87.991454327000000,22.351631351000002,88.001454327000005,22.361631351000003,4,2,14972.500000000000000
54,87.991454327000000,22.341631351000000,88.001454327000005,22.351631351000002,5,2,14968.500000000000000
55,87.991454327000000,22.331631351000006,88.001454327000005,22.341631351000004,6,2,14972.000000000000000
56,87.991454327000000,22.321631351000001,88.001454327000005,22.331631351000006,7,2,15027.000000000000000
57,87.991454327000000,22.311631351000003,88.001454327000005,22.321631351000004,8,2,15024.000000000000000
58,87.991454327000000,22.301631351000001,88.001454327000005,22.311631351000003,9,2,15019.000000000000000
59,87.991454327000000,22.291631350999999,88.001454327000005,22.301631351000001,10,2,15019.000000000000000
60,87.991454327000000,22.281631351000001,88.001454327000005,22.291631351000003,11,2,14999.000000000000000
61,87.991454327000000,22.271631351000000,88.001454327000005,22.281631351000001,12,2,14990.000000000000000
62,87.991454327000000,22.261631350999998,88.001454327000005,22.271631351000003,13,2,14938.000000000000000
63,87.991454327000000,22.251631351000000,88.001454327000005,22.261631350999998,14,2,15022.500000000000000
64,87.991454327000000,22.241631351000002,88.001454327000005,22.251631351000004,15,2,14957.500000000000000
